Female exposure to risk by calendar year, age and parity
Last modified: 25/09/2014
Code Year   Age            E0x            E1x            E2x            E3x           E4px
SVK  2007    42        4114.09        6210.78       17557.46        7044.08        3432.25
SVK  2007    43        3915.17        5947.48       17909.71        7423.96        3652.76
SVK  2007    44        3613.51        5486.26       17329.74        7505.93        3644.84
SVK  2007    45        3655.50        5201.48       17407.44        7871.59        3887.83
SVK  2007    46        3780.04        5106.09       17496.94        8186.22        4108.48
SVK  2007    47        3742.17        5007.04       17049.92        8230.98        4101.88
SVK  2007    48        3798.26        4813.82       17238.61        8489.56        4163.64
SVK  2007    49        3999.97        4833.95       18328.15        9178.28        4400.15
SVK  2007    50        4157.03        4772.38       18832.64        9632.38        4568.49
SVK  2007    51        4147.76        4796.81       18964.70        9779.87        4740.02
SVK  2007    52        4104.73        4666.03       18369.64        9686.86        4781.59
SVK  2007    53        4169.68        4417.65       17555.03        9626.98        4748.24
SVK  2007    54        4072.19        4367.33       17458.26        9740.45        4923.99
SVK  2007    55        3889.78        4294.97       17328.34        9673.42        5000.00
SVK  2008    12       29497.74           0.00           0.00           0.00           0.00
SVK  2008    13       30893.00           1.91           0.00           0.00           0.00
SVK  2008    14       33869.58          19.47           0.48           0.00           0.00
SVK  2008    15       35720.11          96.95           4.96           0.00           0.00
SVK  2008    16       36436.16         333.79          29.83           0.49           0.00
SVK  2008    17       37619.47         737.55         109.25           7.04           0.00
SVK  2008    18       36655.59        1258.97         258.68          30.69           3.46
SVK  2008    19       37009.14        1982.55         451.45          88.56          14.41
SVK  2008    20       36438.49        2803.45         695.44         210.51          39.69
SVK  2008    21       36576.74        3727.82         938.75         345.05          95.59
SVK  2008    22       36228.60        4671.17        1216.51         436.59         167.82
SVK  2008    23       35178.84        5828.89        1710.66         541.24         295.15
SVK  2008    24       33268.91        7114.01        2351.61         677.84         430.97
SVK  2008    25       31127.79        8454.36        3122.10         786.55         536.99
SVK  2008    26       28737.05        9754.84        4126.53         885.55         666.01
SVK  2008    27       26142.35       11107.86        5380.38        1115.53         796.02
SVK  2008    28       24046.19       12842.57        7112.49        1442.97         889.57
SVK  2008    29       21042.14       14031.73        9134.40        1828.30         980.86
SVK  2008    30       17653.26       14449.88       10971.52        2260.53        1143.35
SVK  2008    31       14868.98       14324.17       12866.66        2697.74        1323.58
SVK  2008    32       12400.37       13886.79       14710.04        3207.81        1546.77
SVK  2008    33       10218.43       13081.12       16109.15        3887.72        1828.36
SVK  2008    34        8596.52       11966.08       16980.68        4403.50        2064.34
SVK  2008    35        7354.98       10671.79       17020.98        4655.67        2240.86
SVK  2008    36        6056.10        9333.81       16372.10        4811.22        2304.54
SVK  2008    37        5149.30        8593.91       16101.12        5064.97        2461.68
SVK  2008    38        4665.63        7872.64       15889.16        5267.78        2664.27
SVK  2008    39        4379.41        7060.01       15741.16        5494.31        2811.26
SVK  2008    40        4052.74        6425.41       15532.09        5704.97        2867.17
SVK  2008    41        3959.55        6450.52       16315.05        6065.53        3080.29
SVK  2008    42        4070.65        6389.25       17014.31        6523.83        3259.31
SVK  2008    43        4090.41        6210.63       17531.22        7044.25        3447.75
SVK  2008    44        3894.95        5950.65       17885.07        7419.02        3657.87
SVK  2008    45        3602.84        5486.66       17311.39        7499.08        3645.95
SVK  2008    46        3645.47        5196.87       17375.16        7860.57        3882.93
SVK  2008    47        3770.06        5099.68       17463.18        8172.13        4101.41
SVK  2008    48        3732.41        4998.67       17014.61        8213.43        4093.88
SVK  2008    49        3786.67        4802.72       17195.60        8468.14        4153.62
SVK  2008    50        3990.89        4823.08       18289.40        9158.13        4391.73
SVK  2008    51        4143.73        4758.17       18774.62        9602.19        4554.93
SVK  2008    52        4133.80        4781.74       18903.17        9748.14        4724.64
SVK  2008    53        4091.68        4651.20       18311.22        9656.06        4766.38
SVK  2008    54        4154.74        4401.81       17492.11        9592.48        4731.22
SVK  2008    55        4200.30        4380.84       17352.10        9675.74        4780.82
SVK  2009    12       28655.09           0.00           0.00           0.00           0.00
SVK  2009    13       29498.30           1.49           0.00           0.00           0.00
SVK  2009    14       30879.17          16.80           0.96           0.00           0.00
SVK  2009    15       33791.77          97.44           2.50           0.48           0.00
SVK  2009    16       35461.52         335.29          24.76           1.00           0.00
SVK  2009    17       35939.93         749.50         109.84           3.91           0.49
SVK  2009    18       36906.45        1278.58         277.24          29.16           2.52
SVK  2009    19       35754.36        1901.23         486.16          94.11          14.84
SVK  2009    20       35864.43        2798.73         715.10         177.96          42.83
SVK  2009    21       35199.50        3684.78         956.19         311.20         103.73
SVK  2009    22       35241.16        4641.23        1220.17         454.97         191.36
SVK  2009    23       34812.79        5609.00        1559.87         535.70         272.81
SVK  2009    24       33630.71        6783.31        2145.89         638.84         407.95
SVK  2009    25       31481.87        8095.36        2967.54         781.76         554.74
SVK  2009    26       29128.96        9438.02        3898.81         933.63         652.60
SVK  2009    27       26593.85       10797.70        4983.03        1058.38         770.75
SVK  2009    28       23983.69       12008.08        6354.61        1321.05         902.09
SVK  2009    29       21870.46       13495.48        8271.01        1707.08         999.47
SVK  2009    30       18999.80       14426.32       10378.29        2115.67        1107.07
SVK  2009    31       15945.29       14510.95       12169.09        2585.95        1269.08
SVK  2009    32       13500.98       14151.32       13927.59        3070.88        1438.88
SVK  2009    33       11372.50       13592.93       15528.85        3568.07        1679.70
SVK  2009    34        9472.17       12758.57       16712.77        4202.39        1979.46
SVK  2009    35        8045.96       11682.29       17384.51        4694.82        2196.00
SVK  2009    36        6961.41       10461.63       17262.21        4902.94        2362.07
SVK  2009    37        5781.32        9204.28       16497.56        4984.99        2413.86
SVK  2009    38        4962.69        8528.40       16137.84        5191.65        2545.19
SVK  2009    39        4537.95        7834.91       15896.76        5352.02        2728.89
SVK  2009    40        4295.28        7047.52       15737.28        5543.89        2858.94
SVK  2009    41        3997.92        6423.36       15502.45        5733.31        2903.69
SVK  2009    42        3916.83        6451.00       16291.07        6082.65        3106.68
SVK  2009    43        4041.83        6385.81       16988.09        6538.27        3268.80
SVK  2009    44        4068.71        6208.92       17499.97        7051.14        3451.29
SVK  2009    45        3880.34        5948.63       17864.02        7419.15        3659.49
SVK  2009    46        3591.91        5479.09       17282.18        7488.12        3642.36
SVK  2009    47        3635.20        5190.51       17345.41        7847.14        3877.79
SVK  2009    48        3761.14        5090.82       17432.12        8155.62        4095.89
SVK  2009    49        3721.85        4989.88       16978.35        8194.70        4086.03
SVK  2009    50        3774.47        4791.84       17148.92        8445.87        4142.46
SVK  2009    51        3977.65        4807.08       18228.19        9128.24        4377.16
SVK  2009    52        4129.04        4741.30       18707.56        9568.64        4538.78
SVK  2009    53        4120.92        4766.83       18843.75        9718.25        4709.92
SVK  2009    54        4075.98        4633.35       18240.98        9619.02        4748.10
SVK  2009    55        4094.29        4406.71       17567.98        9474.76        4664.67
SVN  1991    12       14645.66           0.00           0.00           0.00           0.00
SVN  1991    13       14549.68           0.75           0.00           0.00           0.00
SVN  1991    14       14740.76           5.42           0.62           0.00           0.00
SVN  1991    15       14845.86          29.27           3.88           0.00           0.00
SVN  1991    16       14241.11          86.30           8.89           0.62           0.00
SVN  1991    17       14052.83         218.48          20.62           2.91           0.00
SVN  1991    18       13723.20         549.49          48.70           4.69           0.25
SVN  1991    19       12865.67        1187.25         104.81           7.97           0.50
SVN  1991    20       11481.19        2055.16         251.80          15.56           2.48
SVN  1991    21       10410.85        3166.20         555.67          35.86           8.65
SVN  1991    22        9019.56        4157.30        1031.66          71.51          16.30
SVN  1991    23        7921.04        5078.84        1807.58         130.50          22.37
SVN  1991    24        6874.07        5694.49        2810.87         223.56          32.67
SVN  1991    25        5817.43        5942.05        3835.24         334.84          55.10
SVN  1991    26        4710.88        5854.16        4761.19         458.91          76.86
SVN  1991    27        3780.02        5508.68        5534.63         615.15          95.02
SVN  1991    28        3128.75        5137.61        6303.30         795.81         127.70
SVN  1991    29        2668.93        4795.00        7015.21         985.83         169.36
SVN  1991    30        2316.11        4477.09        7474.72        1175.05         214.04
SVN  1991    31        2048.04        4084.24        7720.33        1309.39         261.84
SVN  1991    32        1841.26        3789.75        7966.67        1375.01         294.47
SVN  1991    33        1699.81        3694.56        8355.77        1504.69         339.67
SVN  1991    34        1673.24        3682.19        8662.22        1682.16         406.85
SVN  1991    35        1617.87        3637.18        8729.64        1788.58         448.22
SVN  1991    36        1534.42        3562.01        8758.92        1854.96         480.03
SVN  1991    37        1523.79        3496.48        8736.09        1951.40         510.06
SVN  1991    38        1540.84        3409.74        8631.95        2043.71         548.75
SVN  1991    39        1534.64        3309.86        8389.02        2031.31         592.17
SVN  1991    40        1520.11        3234.33        8347.05        2033.00         639.69
SVN  1991    41        1441.08        3033.61        8064.57        2013.64         669.77
SVN  1991    42        1360.69        2803.34        7443.63        1971.48         669.20
SVN  1991    43        1280.29        2684.35        7078.37        1984.91         672.07
SVN  1991    44        1182.91        2556.74        6688.73        1890.52         670.10
SVN  1991    45        1006.02        2137.99        5528.03        1533.82         599.64
SVN  1991    46         925.32        2018.47        5150.90        1470.08         607.72
SVN  1991    47        1060.55        2381.61        5985.52        1820.12         765.87
SVN  1991    48        1143.79        2525.79        6223.70        1978.59         864.46
SVN  1991    49        1151.48        2431.76        5800.36        1924.94         928.47
SVN  1991    50        1190.27        2363.68        5380.19        1920.09        1027.10
SVN  1991    51        1228.13        2378.32        5256.59        1957.95        1085.52
SVN  1991    52        1208.48        2340.26        5172.48        1926.63        1068.15
SVN  1991    53        1186.66        2298.02        5079.11        1891.85        1048.87
SVN  1991    54        1194.12        2312.46        5111.04        1903.74        1055.46
SVN  1991    55        1199.37        2322.62        5133.48        1912.10        1060.10
SVN  1992    12       14809.05           0.00           0.00           0.00           0.00
SVN  1992    13       14617.60           0.50           0.00           0.00           0.00
SVN  1992    14       14524.36           4.23           0.00           0.00           0.00
SVN  1992    15       14724.55          16.35           1.11           0.00           0.00
SVN  1992    16       14793.06          65.02           5.39           0.00           0.00
SVN  1992    17       14142.21         176.32          13.41           0.62           0.00
SVN  1992    18       13763.51         467.69          35.06           2.90           0.00
SVN  1992    19       13139.50        1056.03          92.04           6.68           0.75
SVN  1992    20       11996.22        1920.85         203.90          14.00           0.99
SVN  1992    21       10426.25        2843.88         459.05          25.94           4.95
SVN  1992    22        9310.24        3833.96         915.84          56.88          13.67
SVN  1992    23        7952.83        4616.76        1531.42         116.93          21.22
SVN  1992    24        6891.62        5323.20        2443.46         198.04          29.18
SVN  1992    25        5972.59        5726.49        3497.28         319.36          43.94
SVN  1992    26        5030.59        5820.70        4496.66         460.58          73.13
SVN  1992    27        4080.26        5647.72        5344.70         592.56          96.26
SVN  1992    28        3308.32        5281.24        5985.14         749.56         117.41
SVN  1992    29        2777.57        4854.57        6667.93         938.14         154.28
SVN  1992    30        2409.43        4479.36        7333.29        1115.42         191.17
SVN  1992    31        2107.84        4218.52        7718.89        1282.47         238.78
SVN  1992    32        1892.83        3884.25        7847.64        1420.65         285.13
SVN  1992    33        1733.47        3638.92        8022.37        1475.02         317.89
SVN  1992    34        1608.28        3590.45        8374.59        1577.02         369.49
SVN  1992    35        1593.15        3602.19        8651.09        1739.76         436.65
SVN  1992    36        1555.86        3570.47        8698.06        1839.89         475.39
SVN  1992    37        1490.58        3517.18        8722.82        1892.61         499.48
SVN  1992    38        1492.10        3454.75        8702.86        1974.86         526.93
SVN  1992    39        1512.33        3376.23        8590.37        2059.24         562.66
SVN  1992    40        1507.41        3286.50        8345.30        2034.33         602.63
SVN  1992    41        1501.25        3216.95        8318.19        2032.34         649.93
SVN  1992    42        1428.92        3015.31        8028.90        2010.46         677.58
SVN  1992    43        1353.22        2785.52        7407.85        1965.76         673.15
SVN  1992    44        1275.74        2671.33        7051.72        1980.36         672.17
SVN  1992    45        1177.95        2544.05        6658.67        1885.58         668.25
SVN  1992    46        1002.21        2129.45        5506.19        1528.69         597.96
SVN  1992    47         921.15        2009.38        5126.79        1463.80         605.54
SVN  1992    48        1056.17        2371.76        5959.71        1813.66         762.70
SVN  1992    49        1139.07        2515.38        6198.05        1970.43         860.90
SVN  1992    50        1147.71        2423.81        5781.40        1918.64         925.44
SVN  1992    51        1184.54        2352.31        5354.30        1910.85        1022.16
SVN  1992    52        1221.35        2365.20        5227.60        1947.16        1079.53
SVN  1992    53        1201.65        2327.05        5143.27        1915.75        1062.12
SVN  1992    54        1180.63        2286.33        5053.28        1882.23        1043.53
SVN  1992    55        1188.28        2301.15        5086.02        1894.42        1050.30
SVN  1993    12       14577.03           0.00           0.00           0.00           0.00
SVN  1993    13       14797.85           0.00           0.00           0.00           0.00
SVN  1993    14       14608.68           0.50           0.00           0.00           0.00
SVN  1993    15       14520.78           7.22           0.50           0.00           0.00
SVN  1993    16       14688.69          33.19           2.60           0.00           0.00
SVN  1993    17       14702.78         149.22          10.43           0.00           0.00
SVN  1993    18       13888.28         393.56          27.91           1.63           0.00
SVN  1993    19       13229.76         923.65          71.93           4.90           0.00
SVN  1993    20       12315.46        1752.94         178.20          11.66           0.75
SVN  1993    21       10986.19        2665.06         392.95          25.51           0.99
SVN  1993    22        9415.00        3469.01         769.19          46.70           7.92
SVN  1993    23        8285.22        4254.19        1392.71          95.78          18.14
SVN  1993    24        6971.86        4833.74        2138.43         184.40          25.57
SVN  1993    25        5973.00        5381.01        3111.10         287.97          36.43
SVN  1993    26        5178.00        5632.69        4165.92         427.95          55.61
SVN  1993    27        4379.05        5633.59        5095.62         591.10          91.64
SVN  1993    28        3576.10        5388.93        5865.21         728.06         118.21
SVN  1993    29        2938.05        4975.14        6420.08         878.38         140.18
SVN  1993    30        2484.78        4552.51        7016.91        1066.01         177.78
SVN  1993    31        2179.65        4221.81        7603.07        1239.22         214.76
SVN  1993    32        1936.28        4013.43        7876.91        1398.83         263.06
SVN  1993    33        1759.83        3744.10        7913.41        1522.79         314.70
SVN  1993    34        1627.06        3544.37        8031.27        1554.00         350.64
SVN  1993    35        1528.07        3518.67        8351.76        1644.05         399.12
SVN  1993    36        1527.90        3551.15        8607.37        1798.65         464.10
SVN  1993    37        1504.93        3530.38        8668.74        1875.80         502.66
SVN  1993    38        1451.23        3479.88        8688.71        1908.25         519.59
SVN  1993    39        1462.29        3423.95        8664.98        1986.30         539.99
SVN  1993    40        1489.45        3345.94        8543.41        2058.72         573.49
SVN  1993    41        1489.98        3264.26        8303.49        2030.19         610.08
SVN  1993    42        1484.56        3194.73        8265.74        2025.84         651.45
SVN  1993    43        1417.38        2997.11        7978.62        2003.28         678.27
SVN  1993    44        1345.21        2772.18        7373.59        1958.58         673.10
SVN  1993    45        1266.49        2656.12        7010.48        1971.56         668.85
SVN  1993    46        1171.84        2532.37        6624.88        1878.05         665.53
SVN  1993    47         995.72        2115.67        5470.13        1519.23         594.09
SVN  1993    48         915.29        1996.13        5094.59        1454.48         601.68
SVN  1993    49        1050.34        2358.14        5927.36        1803.66         758.50
SVN  1993    50        1133.07        2502.13        6165.39        1960.05         856.36
SVN  1993    51        1142.10        2411.95        5753.11        1909.26         920.91
SVN  1993    52        1178.35        2340.01        5326.30        1900.86        1016.82
SVN  1993    53        1213.27        2349.55        5193.01        1934.27        1072.39
SVN  1993    54        1195.10        2314.36        5115.24        1905.30        1056.33
SVN  1993    55        1173.06        2271.68        5020.91        1870.17        1036.85
SVN  1994    12       13816.58           0.00           0.00           0.00           0.00
SVN  1994    13       14584.06           0.00           0.00           0.00           0.00
SVN  1994    14       14796.90           2.02           0.00           0.00           0.00
SVN  1994    15       14601.26           8.53           0.00           0.00           0.00
SVN  1994    16       14481.52          33.13           1.00           0.00           0.00
SVN  1994    17       14599.23         115.10           4.09           0.00           0.00
SVN  1994    18       14481.50         347.38          21.52           1.01           0.00
SVN  1994    19       13450.37         786.49          53.83           3.62           0.00
SVN  1994    20       12504.28        1548.50         142.71           7.39           0.50
SVN  1994    21       11414.84        2432.69         347.64          20.12           1.74
SVN  1994    22       10038.12        3262.72         682.88          46.63           3.01
SVN  1994    23        8492.79        3902.81        1166.45          87.84          10.38
SVN  1994    24        7401.64        4534.29        1893.21         153.67          22.62
SVN  1994    25        6138.71        4943.23        2737.45         253.66          34.95
SVN  1994    26        5231.81        5289.38        3791.29         385.48          46.88
SVN  1994    27        4545.90        5433.71        4820.14         546.20          71.87
SVN  1994    28        3868.26        5358.90        5676.73         731.70         112.41
SVN  1994    29        3175.13        5096.81        6332.48         885.82         140.43
SVN  1994    30        2630.34        4692.77        6786.30        1013.72         176.21
SVN  1994    31        2267.62        4272.77        7311.02        1189.00         215.76
SVN  1994    32        2009.04        4015.84        7777.58        1369.69         249.69
SVN  1994    33        1791.92        3858.35        7995.07        1506.37         295.79
SVN  1994    34        1652.29        3626.97        7996.79        1586.65         347.30
SVN  1994    35        1545.68        3478.14        8042.72        1605.25         389.55
SVN  1994    36        1467.97        3468.26        8338.32        1690.03         432.09
SVN  1994    37        1477.26        3510.01        8595.01        1829.26         494.29
SVN  1994    38        1462.89        3496.81        8633.08        1907.79         522.27
SVN  1994    39        1418.16        3465.79        8650.74        1943.50         529.81
SVN  1994    40        1433.25        3414.30        8627.51        2002.13         550.31
SVN  1994    41        1470.88        3331.78        8509.63        2057.91         580.31
SVN  1994    42        1478.09        3249.97        8271.92        2025.32         615.86
SVN  1994    43        1473.60        3180.83        8224.79        2019.51         655.61
SVN  1994    44        1410.65        2983.82        7946.02        1997.71         680.13
SVN  1994    45        1339.88        2759.24        7344.31        1951.83         671.41
SVN  1994    46        1261.33        2645.29        6980.41        1963.99         667.14
SVN  1994    47        1166.51        2520.86        6594.29        1869.03         663.47
SVN  1994    48         989.80        2104.96        5439.70        1512.30         590.91
SVN  1994    49         910.98        1988.52        5072.62        1449.65         599.22
SVN  1994    50        1045.69        2347.71        5901.13        1795.67         755.14
SVN  1994    51        1128.52        2492.08        6140.63        1952.18         852.92
SVN  1994    52        1137.49        2402.22        5729.89        1901.55         917.19
SVN  1994    53        1172.05        2327.51        5297.85        1890.70        1011.38
SVN  1994    54        1206.65        2336.73        5164.68        1923.72        1066.54
SVN  1994    55        1187.73        2300.08        5083.67        1893.55        1049.81
SVN  1995    12       13601.73           0.00           0.00           0.00           0.00
SVN  1995    13       13843.59           0.99           0.00           0.00           0.00
SVN  1995    14       14585.54           1.49           0.00           0.00           0.00
SVN  1995    15       14797.88           9.08           0.00           0.00           0.00
SVN  1995    16       14575.25          35.14           0.00           0.00           0.00
SVN  1995    17       14424.35          93.51           1.99           0.50           0.00
SVN  1995    18       14422.13         285.60          16.48           0.51           0.00
SVN  1995    19       14082.05         715.70          52.71           1.52           0.51
SVN  1995    20       12843.40        1342.20         119.64           6.14           1.00
SVN  1995    21       11724.21        2168.28         284.65          13.39           1.00
SVN  1995    22       10585.90        3007.14         594.20          32.66           4.75
SVN  1995    23        9196.93        3706.30        1077.41          69.44           6.50
SVN  1995    24        7702.88        4163.80        1682.87         133.55          15.91
SVN  1995    25        6611.00        4636.35        2506.25         217.96          32.25
SVN  1995    26        5432.03        4890.42        3407.90         337.19          45.96
SVN  1995    27        4630.79        5130.44        4443.40         509.51          60.02
SVN  1995    28        4022.51        5243.26        5407.52         700.11          86.10
SVN  1995    29        3447.08        5088.36        6205.61         881.68         138.93
SVN  1995    30        2886.94        4812.61        6759.32        1033.21         178.42
SVN  1995    31        2407.72        4427.82        7104.03        1153.27         212.83
SVN  1995    32        2095.16        4047.14        7573.66        1323.03         251.35
SVN  1995    33        1869.65        3845.30        7921.25        1491.15         281.50
SVN  1995    34        1696.92        3744.85        8093.82        1603.59         330.32
SVN  1995    35        1586.19        3552.09        8037.15        1660.57         387.17
SVN  1995    36        1483.89        3420.53        8053.70        1657.29         423.43
SVN  1995    37        1410.55        3442.66        8349.01        1728.84         457.95
SVN  1995    38        1431.20        3485.72        8571.42        1850.62         517.71
SVN  1995    39        1434.20        3470.00        8603.07        1920.55         543.01
SVN  1995    40        1395.23        3433.79        8600.44        1947.45         540.74
SVN  1995    41        1409.07        3376.95        8554.19        1990.77         553.84
SVN  1995    42        1448.64        3293.59        8424.96        2035.96         581.19
SVN  1995    43        1453.56        3204.35        8160.86        1996.82         612.91
SVN  1995    44        1444.33        3123.98        8071.79        1984.74         646.65
SVN  1995    45        1376.43        2913.52        7757.92        1951.54         665.09
SVN  1995    46        1308.03        2694.64        7171.35        1906.65         656.67
SVN  1995    47        1235.51        2592.70        6838.86        1925.54         654.23
SVN  1995    48        1143.58        2472.81        6467.35        1833.05         650.70
SVN  1995    49         968.48        2059.61        5322.51        1479.72         578.18
SVN  1995    50         895.91        1955.62        4988.68        1425.66         589.30
SVN  1995    51        1027.02        2305.79        5795.76        1763.61         741.66
SVN  1995    52        1110.58        2452.45        6042.98        1921.13         839.36
SVN  1995    53        1119.56        2364.36        5639.59        1871.58         902.74
SVN  1995    54        1156.44        2296.51        5227.28        1865.52         997.91
SVN  1995    55        1192.14        2308.64        5102.58        1900.59        1053.72
SVN  1996    12       13201.88           0.00           0.00           0.00           0.00
SVN  1996    13       13577.12           0.99           0.00           0.00           0.00
SVN  1996    14       13805.45           1.98           0.00           0.00           0.00
SVN  1996    15       14544.65           7.37           0.00           0.00           0.00
SVN  1996    16       14742.00          26.09           1.01           0.00           0.00
SVN  1996    17       14483.90          82.05           4.00           0.00           0.00
SVN  1996    18       14251.61         222.99          10.44           0.99           0.00
SVN  1996    19       14050.74         598.04          39.73           1.99           0.00
SVN  1996    20       13476.92        1244.02         109.33           5.03           1.01
SVN  1996    21       12070.48        1942.23         239.12          14.12           1.98
SVN  1996    22       10887.38        2721.28         533.79          31.33           2.00
SVN  1996    23        9720.60        3463.95         968.54          65.10           7.75
SVN  1996    24        8383.15        4050.69        1511.29         117.78          12.54
SVN  1996    25        6932.00        4368.76        2151.86         202.94          24.33
SVN  1996    26        5875.75        4711.77        3058.94         310.81          42.84
SVN  1996    27        4800.46        4820.41        4004.90         454.55          59.51
SVN  1996    28        4110.71        4932.27        5006.34         657.32          81.36
SVN  1996    29        3579.50        5027.17        5880.51         854.12         112.03
SVN  1996    30        3096.74        4872.73        6611.39        1033.46         167.02
SVN  1996    31        2639.10        4542.45        7095.95        1178.51         209.32
SVN  1996    32        2229.16        4193.95        7356.65        1294.03         251.55
SVN  1996    33        1951.01        3862.94        7706.13        1447.80         293.80
SVN  1996    34        1756.07        3718.42        8004.54        1599.91         319.73
SVN  1996    35        1610.78        3640.66        8130.99        1703.89         360.18
SVN  1996    36        1524.52        3469.57        8044.40        1733.64         409.04
SVN  1996    37        1432.96        3372.49        8052.86        1701.67         442.85
SVN  1996    38        1366.51        3407.54        8310.35        1759.45         475.32
SVN  1996    39        1401.63        3454.26        8511.57        1874.75         530.46
SVN  1996    40        1402.06        3441.66        8531.01        1925.17         551.94
SVN  1996    41        1366.05        3394.14        8514.46        1933.01         547.17
SVN  1996    42        1387.24        3331.40        8447.92        1968.27         554.51
SVN  1996    43        1420.87        3245.40        8292.87        2003.63         578.73
SVN  1996    44        1423.25        3141.91        8003.98        1958.09         605.61
SVN  1996    45        1407.74        3044.41        7869.56        1935.64         632.48
SVN  1996    46        1343.09        2843.43        7572.19        1905.46         650.16
SVN  1996    47        1281.00        2638.47        7023.17        1867.75         643.10
SVN  1996    48        1211.29        2541.87        6704.80        1887.79         641.40
SVN  1996    49        1121.20        2424.41        6340.76        1797.17         637.96
SVN  1996    50         951.51        2023.53        5229.27        1453.80         568.05
SVN  1996    51         875.63        1911.36        4875.80        1393.40         575.97
SVN  1996    52        1008.50        2264.20        5691.23        1731.80         728.28
SVN  1996    53        1091.84        2411.07        5941.01        1888.72         825.20
SVN  1996    54        1102.56        2328.46        5553.95        1843.16         889.03
SVN  1996    55        1106.90        2256.04        5285.22        1807.80         930.54
SVN  1997    12       12910.25           0.00           0.00           0.00           0.00
SVN  1997    13       13144.79           1.00           0.00           0.00           0.00
SVN  1997    14       13521.58           2.48           0.00           0.00           0.00
SVN  1997    15       13748.87           4.43           0.49           0.00           0.00
SVN  1997    16       14468.39          24.03           1.98           0.00           0.00
SVN  1997    17       14610.71          77.64           5.01           0.00           0.00
SVN  1997    18       14301.39         202.00          12.50           0.00           0.00
SVN  1997    19       13919.55         483.14          31.31           0.99           0.50
SVN  1997    20       13508.31        1027.07          95.69           2.48           0.50
SVN  1997    21       12743.66        1793.33         228.42           9.54           2.01
SVN  1997    22       11282.51        2486.77         442.51          26.61           2.95
SVN  1997    23       10058.24        3185.76         844.52          55.77           3.49
SVN  1997    24        8869.71        3813.12        1379.03         106.81           9.72
SVN  1997    25        7576.95        4255.73        2012.53         180.42          18.10
SVN  1997    26        6173.92        4469.59        2686.98         286.61          34.73
SVN  1997    27        5158.98        4753.23        3592.62         414.96          59.41
SVN  1997    28        4196.53        4734.43        4500.63         582.25          78.32
SVN  1997    29        3633.30        4711.53        5485.24         807.54         102.88
SVN  1997    30        3210.97        4738.31        6296.90        1002.50         143.49
SVN  1997    31        2808.75        4620.82        6942.60        1170.87         205.63
SVN  1997    32        2404.61        4333.43        7331.76        1301.24         253.30
SVN  1997    33        2058.79        4012.71        7505.32        1418.88         287.81
SVN  1997    34        1827.53        3714.95        7765.13        1578.86         319.19
SVN  1997    35        1664.15        3617.07        8007.18        1698.90         350.86
SVN  1997    36        1542.83        3570.14        8125.05        1763.33         395.98
SVN  1997    37        1467.44        3412.16        8013.22        1785.52         436.66
SVN  1997    38        1384.26        3339.93        8012.89        1743.21         462.03
SVN  1997    39        1335.47        3378.04        8273.11        1778.06         488.82
SVN  1997    40        1376.18        3427.66        8472.52        1881.02         541.96
SVN  1997    41        1383.03        3426.98        8500.29        1927.90         562.13
SVN  1997    42        1354.46        3375.22        8477.02        1931.07         552.40
SVN  1997    43        1375.91        3311.98        8403.78        1963.06         557.26
SVN  1997    44        1412.83        3232.20        8258.92        1997.27         579.45
SVN  1997    45        1414.92        3126.22        7962.21        1948.50         602.98
SVN  1997    46        1401.72        3032.48        7838.73        1928.56         630.01
SVN  1997    47        1337.55        2831.23        7541.46        1897.61         647.48
SVN  1997    48        1275.81        2627.78        6994.72        1860.18         640.50
SVN  1997    49        1206.04        2530.85        6675.72        1879.60         638.62
SVN  1997    50        1115.51        2412.11        6308.60        1788.05         634.73
SVN  1997    51         946.70        2013.31        5202.85        1446.45         565.18
SVN  1997    52         872.39        1904.29        4857.74        1388.24         573.84
SVN  1997    53        1003.30        2252.54        5661.92        1722.88         724.53
SVN  1997    54        1084.41        2394.68        5900.62        1875.87         819.59
SVN  1997    55        1059.36        2320.65        5633.48        1814.52         815.32
SVN  1998    12       12195.30           0.00           0.00           0.00           0.00
SVN  1998    13       12895.24           0.50           0.00           0.00           0.00
SVN  1998    14       13115.31           1.49           0.00           0.00           0.00
SVN  1998    15       13499.16           6.95           0.49           0.00           0.00
SVN  1998    16       13710.12          20.61           1.96           0.00           0.00
SVN  1998    17       14388.81          69.58           4.96           0.00           0.00
SVN  1998    18       14485.93         178.43          10.02           1.01           0.00
SVN  1998    19       14027.62         437.85          28.04           1.00           0.00
SVN  1998    20       13462.79         875.83          73.62           2.48           0.99
SVN  1998    21       12898.94        1507.92         193.51           8.44           1.50
SVN  1998    22       12038.22        2304.78         404.15          23.61           3.52
SVN  1998    23       10491.65        2961.24         701.30          48.94           4.42
SVN  1998    24        9232.39        3567.54        1206.26          89.07           5.97
SVN  1998    25        8058.45        4082.58        1846.44         163.17          15.21
SVN  1998    26        6783.58        4432.12        2520.73         257.44          26.62
SVN  1998    27        5483.52        4534.65        3180.60         374.91          47.08
SVN  1998    28        4557.05        4723.28        4069.99         525.70          74.96
SVN  1998    29        3694.20        4608.69        4940.61         710.62          93.55
SVN  1998    30        3214.77        4528.47        5861.28         957.38         123.76
SVN  1998    31        2887.96        4542.88        6621.80        1153.35         173.84
SVN  1998    32        2561.52        4410.69        7208.23        1295.75         238.14
