Female exposure to risk by calendar year, age and parity (based on parity distribution from population census)
Last modified: 25/09/2014
Code Year   Age            E0x            E1x            E2x            E3x           E4px
FIN  2003    45        6157.66        6362.61       13599.98        7734.69        3416.05
FIN  2003    46        6259.05        6735.83       14243.73        7760.97        3362.63
FIN  2003    47        6351.05        7046.01       14841.62        7721.95        3274.06
FIN  2003    48        6270.77        7167.85       15066.50        7449.24        3187.45
FIN  2003    49        6252.67        7384.27       15352.31        7285.19        3014.03
FIN  2003    50        6250.70        7661.83       15568.21        7374.74        2865.75
FIN  2003    51        6073.70        7828.75       15570.73        7287.34        2812.24
FIN  2003    52        6007.04        8087.41       15811.57        7162.85        2764.71
FIN  2003    53        6163.46        8485.33       16497.25        7182.98        2890.52
FIN  2003    54        6295.21        8960.26       17124.92        7415.23        2980.13
FIN  2003    55        6216.24        9113.36       17206.77        7438.46        2908.87
FIN  2004    12       32714.93           0.00           0.00           0.00           0.00
FIN  2004    13       32608.47           0.00           0.00           0.00           0.00
FIN  2004    14       32302.36           2.55           0.00           0.00           0.00
FIN  2004    15       31541.16          16.40           0.00           0.00           0.00
FIN  2004    16       30848.44          62.79           2.32           0.00           0.00
FIN  2004    17       29884.61         206.50           8.93           0.25           0.00
FIN  2004    18       30449.63         526.68          28.73           1.48           0.00
FIN  2004    19       30962.17        1085.58         102.57           5.21           0.74
FIN  2004    20       30929.28        1816.39         277.11          21.12           1.50
FIN  2004    21       30066.01        2515.05         588.35          53.48           4.53
FIN  2004    22       28321.44        3028.08         934.27         126.74          14.57
FIN  2004    23       26568.15        3495.40        1331.34         255.74          39.12
FIN  2004    24       25393.33        4068.14        1874.84         413.13          91.81
FIN  2004    25       24038.20        4748.34        2581.73         606.01         178.34
FIN  2004    26       22058.74        5572.23        3378.75         822.45         271.98
FIN  2004    27       20431.18        6407.12        4369.81        1098.30         384.21
FIN  2004    28       18318.35        6818.40        5391.25        1483.65         531.18
FIN  2004    29       15857.81        6898.64        6219.82        1851.70         674.47
FIN  2004    30       13193.01        6615.49        6725.69        2142.90         811.64
FIN  2004    31       11110.40        6293.26        7233.66        2513.49         994.44
FIN  2004    32       10386.21        6457.72        8514.93        3163.09        1237.99
FIN  2004    33        9740.63        6323.49        9523.66        3828.55        1463.21
FIN  2004    34        9039.24        6091.26       10255.60        4494.85        1726.95
FIN  2004    35        8639.70        6190.07       11281.24        5249.32        2105.75
FIN  2004    36        8499.56        6388.19       12332.81        6007.44        2448.07
FIN  2004    37        8042.26        6182.95       12682.60        6475.17        2618.28
FIN  2004    38        7687.41        5938.18       12842.19        6852.93        2907.85
FIN  2004    39        7433.46        5942.37       13133.16        7256.52        3157.84
FIN  2004    40        7115.81        6053.27       13368.87        7569.44        3321.86
FIN  2004    41        6879.57        6057.07       13485.86        7681.17        3449.74
FIN  2004    42        6625.67        6029.83       13526.77        7728.14        3474.59
FIN  2004    43        6367.63        6005.54       13537.20        7784.85        3528.21
FIN  2004    44        6284.57        6094.89       13661.59        7804.67        3528.97
FIN  2004    45        6110.32        6132.13       13386.03        7627.21        3403.60
FIN  2004    46        6168.37        6352.20       13591.84        7730.01        3420.19
FIN  2004    47        6259.39        6725.61       14229.01        7751.40        3360.05
FIN  2004    48        6352.65        7031.52       14823.17        7708.93        3268.44
FIN  2004    49        6275.02        7148.80       15040.59        7434.94        3183.83
FIN  2004    50        6253.98        7369.47       15330.55        7276.16        3011.05
FIN  2004    51        6242.79        7645.50       15547.32        7364.36        2860.94
FIN  2004    52        6059.47        7806.61       15542.79        7272.30        2807.89
FIN  2004    53        5993.53        8058.81       15776.90        7150.77        2758.92
FIN  2004    54        6156.28        8458.61       16460.78        7168.89        2883.54
FIN  2004    55        6279.87        8936.03       17087.08        7392.10        2972.86
FIN  2005    12       32802.65           0.00           0.00           0.00           0.00
FIN  2005    13       32757.89           0.00           0.00           0.00           0.00
FIN  2005    14       32630.81           2.00           0.00           0.00           0.00
FIN  2005    15       32340.89          18.04           0.25           0.00           0.00
FIN  2005    16       31533.50          65.87           0.99           0.00           0.00
FIN  2005    17       30753.01         191.65           8.44           0.00           0.00
FIN  2005    18       29633.97         496.97          34.25           0.99           0.00
FIN  2005    19       29843.80        1064.83          91.33           5.19           0.00
FIN  2005    20       30062.37        1821.98         265.69          16.86           1.72
FIN  2005    21       29870.50        2589.05         565.77          62.55           5.72
FIN  2005    22       28999.17        3191.79         995.28         134.37          15.81
FIN  2005    23       27250.91        3627.21        1415.41         239.13          41.41
FIN  2005    24       25373.97        4097.47        1842.48         393.56          97.13
FIN  2005    25       24010.41        4725.76        2457.25         585.41         183.77
FIN  2005    26       22431.22        5443.44        3273.70         819.89         302.08
FIN  2005    27       20260.35        6207.68        4221.57        1090.47         409.60
FIN  2005    28       18529.83        6913.42        5342.49        1432.84         530.69
FIN  2005    29       16503.18        7146.03        6373.20        1891.66         701.39
FIN  2005    30       14186.71        7085.05        7133.66        2291.38         861.67
FIN  2005    31       11789.88        6640.59        7549.66        2574.64         994.84
FIN  2005    32       10002.33        6142.14        7924.94        2941.75        1181.89
FIN  2005    33        9446.36        6207.78        9099.72        3607.99        1453.18
FIN  2005    34        8957.75        6059.31        9960.53        4258.80        1698.80
FIN  2005    35        8390.66        5868.08       10523.96        4901.73        1965.04
FIN  2005    36        8081.28        6001.34       11458.40        5640.58        2330.20
FIN  2005    37        8034.34        6219.01       12466.91        6298.59        2665.13
FIN  2005    38        7697.90        6043.89       12786.26        6668.15        2814.44
FIN  2005    39        7429.57        5833.60       12927.36        6990.11        3070.84
FIN  2005    40        7234.38        5876.43       13189.13        7356.14        3279.49
FIN  2005    41        6983.58        6022.77       13396.37        7635.89        3408.32
FIN  2005    42        6797.51        6043.88       13487.41        7704.49        3516.24
FIN  2005    43        6580.07        6028.68       13525.81        7746.44        3515.00
FIN  2005    44        6348.06        6005.13       13522.71        7783.30        3543.61
FIN  2005    45        6291.69        6096.93       13650.75        7804.66        3540.19
FIN  2005    46        6125.44        6126.70       13376.77        7622.32        3408.06
FIN  2005    47        6184.87        6341.83       13577.26        7719.14        3418.66
FIN  2005    48        6270.95        6718.20       14209.62        7740.10        3353.40
FIN  2005    49        6362.05        7018.08       14802.89        7696.02        3260.71
FIN  2005    50        6289.61        7129.44       15015.77        7423.63        3179.31
FIN  2005    51        6261.80        7355.29       15299.45        7263.93        3007.57
FIN  2005    52        6235.79        7626.40       15506.87        7346.03        2851.81
FIN  2005    53        6054.39        7783.71       15508.08        7253.11        2801.02
FIN  2005    54        5986.46        8033.52       15741.62        7132.15        2753.29
FIN  2005    55        6146.83        8430.38       16419.93        7149.14        2876.54
FIN  2006    12       31997.99           0.00           0.00           0.00           0.00
FIN  2006    13       32851.11           0.00           0.00           0.00           0.00
FIN  2006    14       32791.17           1.51           0.00           0.00           0.00
FIN  2006    15       32676.87          12.24           0.25           0.00           0.00
FIN  2006    16       32338.45          68.50           1.01           0.00           0.00
FIN  2006    17       31439.71         198.51           6.21           0.25           0.00
FIN  2006    18       30531.85         469.29          29.83           1.27           0.00
FIN  2006    19       29074.04         992.05         100.91           5.45           0.25
FIN  2006    20       29026.54        1752.73         240.68          17.82           0.50
FIN  2006    21       29095.15        2545.08         556.14          54.01           4.43
FIN  2006    22       28816.58        3254.83         981.50         147.84          14.91
FIN  2006    23       27917.07        3818.49        1489.27         264.07          40.93
FIN  2006    24       26015.60        4282.40        1952.80         386.21          96.08
FIN  2006    25       23982.93        4800.97        2420.05         560.14         182.97
FIN  2006    26       22425.17        5444.43        3142.55         793.40         298.62
FIN  2006    27       20661.32        6108.72        4078.22        1077.98         443.89
FIN  2006    28       18440.42        6734.98        5158.15        1407.85         568.48
FIN  2006    29       16677.50        7265.80        6379.69        1829.47         698.66
FIN  2006    30       14772.13        7310.59        7371.35        2345.15         889.94
FIN  2006    31       12684.98        7098.07        8031.84        2767.62        1066.30
FIN  2006    32       10583.95        6490.77        8322.35        3033.79        1194.73
FIN  2006    33        9098.45        5878.17        8540.01        3374.57        1383.92
FIN  2006    34        8684.80        5915.34        9571.53        4038.87        1671.63
FIN  2006    35        8304.25        5823.43       10288.80        4652.24        1915.95
FIN  2006    36        7852.11        5688.45       10748.09        5236.07        2174.49
FIN  2006    37        7628.73        5827.97       11624.73        5920.18        2538.68
FIN  2006    38        7678.94        6064.61       12589.28        6514.18        2854.30
FIN  2006    39        7446.05        5944.02       12875.72        6808.25        2966.65
FIN  2006    40        7237.60        5784.31       12981.25        7093.21        3193.90
FIN  2006    41        7095.81        5855.16       13219.76        7432.74        3369.46
FIN  2006    42        6904.50        6009.97       13407.68        7665.27        3468.10
FIN  2006    43        6771.41        6032.75       13494.55        7712.27        3560.32
FIN  2006    44        6573.20        6023.41       13519.01        7748.58        3534.33
FIN  2006    45        6357.18        6018.80       13519.69        7786.44        3555.47
FIN  2006    46        6307.32        6096.35       13636.26        7792.63        3546.57
FIN  2006    47        6147.79        6117.95       13368.57        7613.02        3410.58
FIN  2006    48        6200.04        6331.83       13556.21        7711.29        3416.31
FIN  2006    49        6277.10        6713.64       14189.03        7736.01        3351.31
FIN  2006    50        6359.45        7002.91       14776.86        7684.37        3261.92
FIN  2006    51        6291.56        7107.69       14981.78        7412.57        3178.84
FIN  2006    52        6256.62        7336.12       15260.00        7256.08        3003.95
FIN  2006    53        6227.61        7606.96       15471.78        7344.55        2848.39
FIN  2006    54        6043.17        7757.75       15470.52        7252.52        2797.95
FIN  2006    55        5963.97        8004.06       15698.90        7125.87        2753.37
FIN  2007    12       31995.61           0.00           0.00           0.00           0.00
FIN  2007    13       32053.15           0.00           0.00           0.00           0.00
FIN  2007    14       32917.92           1.99           0.00           0.00           0.00
FIN  2007    15       32841.62          12.53           0.00           0.00           0.00
FIN  2007    16       32687.20          55.20           1.50           0.00           0.00
FIN  2007    17       32263.50         191.47           6.83           0.00           0.00
FIN  2007    18       31236.34         476.38          27.11           0.99           0.00
FIN  2007    19       29997.61         957.88          91.07           5.60           0.26
FIN  2007    20       28344.11        1643.27         250.66          20.04           1.73
FIN  2007    21       28170.08        2438.17         528.83          50.83           4.22
FIN  2007    22       28125.10        3155.32         979.95         130.73          15.53
FIN  2007    23       27794.74        3831.16        1508.27         273.26          42.75
FIN  2007    24       26707.04        4457.28        2053.25         431.69          92.09
FIN  2007    25       24606.42        4994.59        2561.93         580.35         174.91
FIN  2007    26       22422.66        5515.05        3122.57         781.48         285.26
FIN  2007    27       20696.56        6115.66        3961.70        1047.03         428.63
FIN  2007    28       18860.96        6674.14        4985.88        1387.78         602.63
FIN  2007    29       16652.48        7107.37        6136.43        1790.55         740.91
FIN  2007    30       14928.51        7443.87        7424.14        2269.19         886.65
FIN  2007    31       13189.62        7339.99        8330.54        2824.47        1097.66
FIN  2007    32       11371.29        6962.18        8872.01        3252.23        1288.73
FIN  2007    33        9593.83        6240.18        8989.66        3484.01        1419.83
FIN  2007    34        8353.42        5604.94        8998.93        3797.86        1593.58
FIN  2007    35        8036.00        5657.21        9908.65        4463.21        1878.93
FIN  2007    36        7755.20        5626.02       10521.16        5021.22        2116.51
FIN  2007    37        7431.64        5540.86       10925.99        5507.71        2362.13
FIN  2007    38        7299.28        5703.51       11762.54        6107.34        2720.96
FIN  2007    39        7421.34        5960.98       12692.60        6669.06        3012.28
FIN  2007    40        7258.94        5888.34       12954.96        6914.04        3088.92
FIN  2007    41        7106.02        5764.59       13008.78        7156.37        3284.54
FIN  2007    42        7018.77        5846.55       13225.92        7479.27        3429.83
FIN  2007    43        6875.76        6008.78       13418.79        7681.22        3508.50
FIN  2007    44        6774.30        6029.21       13494.70        7711.44        3582.43
FIN  2007    45        6594.29        6026.58       13512.13        7750.59        3545.56
FIN  2007    46        6380.19        6018.94       13501.36        7786.35        3559.47
FIN  2007    47        6331.36        6091.27       13625.85        7791.39        3547.32
FIN  2007    48        6168.66        6106.23       13346.82        7603.47        3406.80
FIN  2007    49        6217.96        6327.26       13537.68        7709.82        3414.05
FIN  2007    50        6282.48        6706.86       14170.10        7729.60        3348.70
FIN  2007    51        6358.85        6988.99       14752.52        7669.17        3261.10
FIN  2007    52        6293.81        7093.79       14949.12        7401.16        3176.52
FIN  2007    53        6261.66        7320.41       15231.90        7251.14        2999.57
FIN  2007    54        6224.96        7579.02       15440.11        7340.52        2843.90
FIN  2007    55        6026.74        7726.33       15425.70        7249.80        2794.24
FIN  2008    12       30481.19           0.00           0.00           0.00           0.00
FIN  2008    13       32063.75           0.00           0.00           0.00           0.00
FIN  2008    14       32122.70           1.74           0.00           0.00           0.00
FIN  2008    15       32963.39          11.48           0.25           0.00           0.00
FIN  2008    16       32855.49          56.12           1.00           0.00           0.00
FIN  2008    17       32634.45         168.83           6.49           0.25           0.00
FIN  2008    18       32088.18         442.11          33.43           0.50           0.00
FIN  2008    19       30764.02         946.94          94.96           4.72           0.25
FIN  2008    20       29283.90        1613.15         239.55          18.74           2.04
FIN  2008    21       27550.68        2323.61         526.49          54.73           6.19
FIN  2008    22       27252.10        3053.74         949.40         117.89          15.35
FIN  2008    23       27149.01        3735.59        1491.84         253.26          44.02
FIN  2008    24       26642.50        4436.71        2093.25         437.48         101.28
FIN  2008    25       25349.79        5123.38        2698.41         633.65         179.17
FIN  2008    26       23060.08        5685.47        3274.44         823.75         280.68
FIN  2008    27       20736.63        6167.49        3943.40        1048.50         410.10
FIN  2008    28       18921.81        6674.59        4882.47        1362.45         572.42
FIN  2008    29       17053.45        7113.80        5953.52        1763.20         771.63
FIN  2008    30       14923.00        7332.84        7124.91        2223.82         930.46
FIN  2008    31       13377.48        7422.69        8435.77        2751.31        1104.03
FIN  2008    32       11834.37        7183.51        9216.50        3323.03        1328.86
FIN  2008    33       10273.43        6708.43        9609.79        3733.19        1514.88
FIN  2008    34        8794.60        5963.92        9519.00        3907.59        1642.96
FIN  2008    35        7735.84        5380.51        9345.58        4170.13        1807.54
FIN  2008    36        7494.13        5455.35       10163.72        4812.97        2086.73
FIN  2008    37        7327.60        5476.70       10699.66        5309.09        2310.27
FIN  2008    38        7110.72        5446.51       11064.04        5706.31        2540.71
FIN  2008    39        7046.43        5647.34       11846.71        6255.07        2870.77
FIN  2008    40        7227.99        5916.56       12746.66        6788.96        3126.54
FIN  2008    41        7138.59        5846.16       12995.26        6988.35        3171.63
FIN  2008    42        7044.91        5745.40       13028.52        7198.97        3345.41
FIN  2008    43        6999.86        5837.40       13230.68        7499.03        3477.12
FIN  2008    44        6880.56        6012.73       13421.69        7688.00        3535.76
FIN  2008    45        6783.27        6037.28       13481.50        7708.90        3588.71
FIN  2008    46        6620.65        6033.48       13494.66        7749.22        3548.56
FIN  2008    47        6420.23        6020.19       13481.16        7785.01        3556.75
FIN  2008    48        6368.05        6085.41       13610.08        7787.77        3541.91
FIN  2008    49        6196.63        6097.55       13328.01        7594.98        3401.17
FIN  2008    50        6242.06        6320.85       13512.37        7695.35        3409.15
FIN  2008    51        6300.71        6696.34       14146.54        7711.86        3343.50
FIN  2008    52        6364.63        6974.43       14729.60        7652.30        3252.33
FIN  2008    53        6296.33        7083.48       14920.64        7389.10        3167.00
FIN  2008    54        6264.58        7306.06       15194.81        7234.25        2990.49
FIN  2008    55        6222.99        7550.07       15393.65        7317.28        2833.94
FIN  2009    12       29957.70           0.00           0.00           0.00           0.00
FIN  2009    13       30553.77           0.00           0.00           0.00           0.00
FIN  2009    14       32120.05           1.98           0.00           0.00           0.00
FIN  2009    15       32170.88          11.66           0.25           0.00           0.00
FIN  2009    16       33003.53          45.96           1.00           0.00           0.00
FIN  2009    17       32825.49         170.99           3.76           0.00           0.00
FIN  2009    18       32460.59         427.88          24.50           1.25           0.00
FIN  2009    19       31618.00         914.02          99.12           4.29           0.25
FIN  2009    20       30035.47        1607.49         250.34          16.14           1.49
FIN  2009    21       28467.36        2306.47         513.55          55.98           5.83
FIN  2009    22       26642.91        2944.18         925.42         128.87          18.31
FIN  2009    23       26253.89        3650.13        1449.12         238.21          40.44
FIN  2009    24       26006.07        4369.02        2051.16         425.75          95.47
FIN  2009    25       25243.79        5141.17        2728.28         647.55         190.07
FIN  2009    26       23753.67        5832.26        3445.79         876.88         299.58
FIN  2009    27       21337.06        6344.73        4120.11        1101.50         418.38
FIN  2009    28       18974.03        6736.14        4884.60        1354.77         562.93
FIN  2009    29       17144.04        7066.56        5886.81        1742.77         736.06
FIN  2009    30       15326.56        7354.38        6956.04        2204.98         954.59
FIN  2009    31       13366.02        7388.17        8098.17        2705.72        1139.95
FIN  2009    32       11999.13        7255.49        9326.35        3271.33        1338.78
FIN  2009    33       10688.71        6912.58        9970.84        3831.02        1582.00
FIN  2009    34        9369.24        6415.99       10204.37        4203.52        1754.00
FIN  2009    35        8123.29        5706.63        9919.36        4305.17        1858.71
FIN  2009    36        7230.08        5183.58        9617.07        4491.10        2010.85
FIN  2009    37        7094.34        5285.08       10372.37        5081.94        2279.39
FIN  2009    38        7017.98        5366.44       10843.67        5521.99        2478.51
FIN  2009    39        6854.54        5402.99       11165.98        5851.75        2686.10
FIN  2009    40        6841.96        5620.22       11913.13        6355.04        2986.84
FIN  2009    41        7087.80        5894.82       12793.83        6868.33        3213.33
FIN  2009    42        7066.74        5822.02       13028.74        7033.81        3230.05
FIN  2009    43        7017.43        5733.57       13042.62        7221.35        3380.81
FIN  2009    44        7006.15        5842.86       13232.63        7507.42        3503.07
FIN  2009    45        6895.05        6014.26       13405.02        7681.57        3546.70
FIN  2009    46        6806.39        6044.21       13468.61        7710.67        3591.03
FIN  2009    47        6649.18        6042.71       13479.75        7750.83        3548.17
FIN  2009    48        6450.99        6022.08       13459.15        7779.04        3551.04
FIN  2009    49        6395.53        6079.25       13586.83        7774.56        3536.07
FIN  2009    50        6222.06        6084.77       13304.50        7579.60        3396.31
FIN  2009    51        6270.37        6311.39       13493.80        7680.34        3404.66
FIN  2009    52        6316.98        6679.77       14114.26        7691.91        3335.92
FIN  2009    53        6371.07        6955.35       14705.31        7643.06        3245.53
FIN  2009    54        6297.47        7062.86       14892.13        7380.15        3160.99
FIN  2009    55        6258.56        7283.80       15150.57        7216.68        2984.24
HUN  1970    12       75114.20           0.00           0.00           0.00           0.00
HUN  1970    13       80778.14          16.41           0.92           0.00           0.00
HUN  1970    14       90365.35         117.73          11.76           0.00           0.00
HUN  1970    15       98311.10         443.04          40.28           0.74           0.00
HUN  1970    16       95373.33        1266.12         111.81           7.77           0.00
HUN  1970    17       84889.53        3089.06         321.34          21.21           0.79
HUN  1970    18       74846.91        6635.08         776.52          72.77           8.54
HUN  1970    19       69835.72       13235.61        1821.57         199.01          34.19
HUN  1970    20       60075.59       20716.70        3571.60         427.68         102.85
HUN  1970    21       48963.53       26310.12        5720.86         742.29         193.87
HUN  1970    22       39867.94       30072.51        8375.13        1103.35         304.16
HUN  1970    23       31540.98       30693.34       10771.74        1500.10         483.81
HUN  1970    24       23077.24       28192.15       12422.18        1816.41         657.30
HUN  1970    25       21247.00       31863.10       17519.61        2597.99        1071.83
HUN  1970    26       18615.83       32125.72       21287.30        3352.95        1456.67
HUN  1970    27       15263.28       29424.36       22699.80        3869.40        1710.40
HUN  1970    28       13352.70       27872.33       24695.12        4586.34        2186.66
HUN  1970    29       11546.47       25925.41       25873.27        5333.94        2613.43
HUN  1970    30       10315.20       24323.98       26639.43        5915.99        3048.06
HUN  1970    31        9366.27       22774.53       27169.94        6454.52        3482.50
HUN  1970    32        8626.03       21815.66       27713.55        7173.33        3967.09
HUN  1970    33        8067.88       20891.42       27456.11        7678.61        4395.97
HUN  1970    34        7691.72       20213.84       27355.27        7983.03        4655.11
HUN  1970    35        7692.07       20256.75       28251.24        8718.72        5147.44
HUN  1970    36        7647.43       19898.23       28343.86        9457.36        5753.39
HUN  1970    37        7441.56       19294.13       28217.43        9870.45        6305.86
HUN  1970    38        7567.67       19094.66       28370.87       10338.20        6821.61
HUN  1970    39        8268.48       19616.03       28900.28       11051.08        7528.79
HUN  1970    40        8576.40       18943.24       27782.40       11166.62        7942.32
HUN  1970    41        8940.32       18598.09       27343.60       11536.32        8607.47
HUN  1970    42        9155.57       17847.92       26076.29       11450.81        8928.40
HUN  1970    43        9940.35       18130.59       26129.14       11859.65        9599.66
HUN  1970    44       10646.17       18578.61       26242.12       12349.58       10404.21
HUN  1970    45       10471.18       17611.74       24336.33       11949.20       10303.56
HUN  1970    46       10668.51       17419.00       23696.11       12107.17       10802.18
HUN  1970    47       11352.97       18000.14       24265.52       12581.29       11904.32
HUN  1970    48       11921.87       18475.85       24542.24       12940.82       12927.64
HUN  1970    49       11226.23       17274.48       22357.15       12065.47       12593.98
HUN  1970    50       11812.87       18142.61       23255.62       12559.38       13363.95
HUN  1970    51        7303.60       10680.56       13564.74        7397.54        8030.41
HUN  1970    52        5941.38        8284.83       10430.53        5746.93        6358.66
HUN  1970    53        6009.73        8380.12       10550.51        5813.03        6431.80
HUN  1970    54        7102.64        9904.12       12469.21        6870.18        7601.47
HUN  1970    55        9944.71       13867.17       17458.65        9619.23       10643.14
HUN  1971    12       71392.52           0.00           0.00           0.00           0.00
HUN  1971    13       75070.13          18.77           1.73           0.00           0.00
HUN  1971    14       80649.88         116.36           5.79           0.00           0.00
HUN  1971    15       89937.54         461.83          34.41           0.71           0.00
HUN  1971    16       97140.54        1432.25         119.42           6.44           0.00
HUN  1971    17       92804.60        3479.05         315.48          29.29           1.30
HUN  1971    18       80103.03        7162.58         796.30          83.84           5.93
HUN  1971    19       67556.14       12679.86        1757.83         199.73          28.53
HUN  1971    20       60317.35       20546.52        3636.39         440.14          87.98
HUN  1971    21       50205.60       27307.51        6239.92         807.26         213.75
HUN  1971    22       40213.03       31028.37        8988.74        1219.87         363.11
HUN  1971    23       32671.19       32761.31       12013.01        1635.01         521.53
HUN  1971    24       26002.92       31721.02       14363.29        2052.35         734.02
HUN  1971    25       19148.42       28053.46       15574.62        2362.79         908.96
HUN  1971    26       17796.79       30764.02       21020.58        3205.42        1379.35
HUN  1971    27       15843.08       30462.94       24656.31        3976.97        1798.31
HUN  1971    28       13252.60       27649.82       25403.86        4508.68        2041.39
HUN  1971    29       11845.18       26111.80       26926.43        5198.54        2506.43
HUN  1971    30       10441.09       24360.60       27580.50        5908.30        2933.71
HUN  1971    31        9495.66       23014.70       27858.27        6444.97        3355.61
HUN  1971    32        8736.20       21711.02       28069.72        6880.07        3771.33
HUN  1971    33        8146.66       20953.26       28357.65        7522.15        4240.13
HUN  1971    34        7698.10       20260.82       27863.23        7955.29        4644.09
HUN  1971    35        7397.05       19756.01       27599.78        8177.74        4871.84
HUN  1971    36        7465.55       19910.18       28380.88        8873.23        5339.51
HUN  1971    37        7470.09       19656.74       28392.71        9559.65        5930.80
HUN  1971    38        7288.92       19139.35       28227.40        9931.52        6439.52
HUN  1971    39        7436.56       18988.67       28356.26       10383.72        6917.45
HUN  1971    40        8155.33       19531.94       28881.21       11075.63        7604.81
HUN  1971    41        8484.08       18884.20       27737.42       11166.93        7988.22
HUN  1971    42        8868.22       18555.74       27289.58       11524.58        8632.93
HUN  1971    43        9091.84       17801.95       26021.82       11431.16        8936.46
HUN  1971    44        9877.19       18072.44       26070.31       11831.12        9593.08
HUN  1971    45       10588.76       18521.85       26181.17       12321.48       10387.01
HUN  1971    46       10414.21       17560.02       24278.86       11916.02       10279.41
HUN  1971    47       10607.41       17369.49       23643.99       12074.89       10775.94
HUN  1971    48       11285.85       17941.39       24189.94       12545.76       11865.73
HUN  1971    49       11863.39       18424.64       24465.32       12909.49       12886.15
HUN  1971    50       11163.09       17218.05       22291.21       12028.88       12552.25
HUN  1971    51       11731.28       18067.06       23187.87       12514.96       13313.74
HUN  1971    52        6960.90       10718.11       13752.35        7421.19        7899.10
HUN  1971    53        5442.64        8380.35       10752.78        5802.53        6176.20
HUN  1971    54        5504.28        8475.27       10874.57        5868.25        6246.16
HUN  1971    55        6504.25       10014.98       12850.17        6934.35        7380.90
HUN  1972    12       68737.31           0.00           0.00           0.00           0.00
HUN  1972    13       71362.31          20.10           0.25           0.00           0.00
HUN  1972    14       74942.22         125.35           8.65           0.49           0.00
HUN  1972    15       80245.56         460.68          29.60           0.76           0.00
HUN  1972    16       88810.54        1436.58         117.07           6.93           0.00
HUN  1972    17       94405.67        3809.92         355.83          27.95           0.74
HUN  1972    18       87627.93        7929.57         837.94          87.22           7.76
HUN  1972    19       72459.45       13453.68        1819.53         220.50          28.25
HUN  1972    20       58407.43       19657.88        3514.96         446.82          78.77
HUN  1972    21       50522.17       27038.80        6342.92         826.84         198.22
HUN  1972    22       41365.45       31860.93        9691.92        1322.34         403.83
HUN  1972    23       33036.60       33413.90       12842.76        1800.38         607.90
HUN  1972    24       26982.05       33517.50       15951.63        2235.46         787.94
HUN  1972    25       21669.25       31412.32       18015.08        2642.15        1015.48
HUN  1972    26       16191.64       27002.57       18632.10        2923.71        1182.69
HUN  1972    27       15292.30       29012.87       24174.03        3869.61        1685.71
HUN  1972    28       13834.36       28528.42       27503.76        4651.80        2117.12
HUN  1972    29       11788.16       25902.10       27596.60        5114.22        2341.93
HUN  1972    30       10747.70       24541.32       28640.38        5748.18        2810.10
HUN  1972    31        9616.98       23063.39       28830.09        6407.23        3237.86
HUN  1972    32        8864.21       21999.58       28707.12        6883.78        3632.62
HUN  1972    33        8260.23       20923.69       28665.77        7211.17        4030.85
HUN  1972    34        7779.81       20342.46       28769.44        7771.96        4476.33
HUN  1972    35        7414.22       19826.93       28097.15        8152.20        4848.13
HUN  1972    36        7178.63       19434.22       27719.59        8307.21        5051.15
HUN  1972    37        7290.54       19670.86       28428.16        8968.06        5500.74
HUN  1972    38        7319.61       19513.73       28390.13        9622.74        6067.40
HUN  1972    39        7165.50       19033.38       28203.41        9958.86        6536.23
HUN  1972    40        7341.29       18908.11       28330.98       10392.96        6989.82
HUN  1972    41        8068.80       19469.39       28855.11       11074.29        7650.62
HUN  1972    42        8408.24       18830.42       27690.91       11161.02        8009.83
HUN  1972    43        8808.09       18506.03       27234.05       11509.05        8639.80
HUN  1972    44        9034.92       17747.14       25960.34       11407.89        8926.26
HUN  1972    45        9816.40       18015.94       26006.10       11800.60        9576.31
HUN  1972    46       10528.62       18463.33       26120.98       12289.51       10361.06
HUN  1972    47       10358.09       17498.93       24222.86       11883.39       10246.06
HUN  1972    48       10543.87       17302.56       23577.77       12036.09       10738.58
HUN  1972    49       11213.51       17874.01       24116.55       12505.94       11829.54
HUN  1972    50       11794.37       18363.39       24395.11       12874.74       12846.45
HUN  1972    51       11078.99       17138.12       22294.39       12033.01       12426.37
HUN  1972    52       11608.79       17947.14       23253.18       12551.06       13085.02
HUN  1972    53        6880.63       10637.43       13782.37        7439.13        7755.61
HUN  1972    54        5373.38        8307.22       10763.23        5809.53        6056.68
HUN  1972    55        5436.76        8405.21       10890.19        5878.05        6128.13
HUN  1973    12       66158.38           0.00           0.00           0.00           0.00
HUN  1973    13       68710.66          17.55           0.49           0.00           0.00
HUN  1973    14       71253.43         119.46           5.66           0.00           0.00
HUN  1973    15       74542.02         472.16          32.33           2.72           0.00
HUN  1973    16       79189.51        1391.40         113.32           7.54           0.00
HUN  1973    17       86230.84        3682.86         362.20          32.55           0.95
HUN  1973    18       89002.52        8452.50         940.04          91.58           7.19
HUN  1973    19       79420.56       14689.19        1996.33         215.06          30.49
HUN  1973    20       63006.20       20564.84        3705.21         457.85          85.11
HUN  1973    21       49092.01       25686.52        6190.10         832.93         178.69
HUN  1973    22       41717.64       31524.92        9822.76        1382.74         373.09
HUN  1973    23       33981.89       34265.03       13632.04        1977.00         666.07
HUN  1973    24       27272.24       33967.29       16931.06        2502.46         911.93
HUN  1973    25       22488.80       32933.80       19870.09        2972.88        1087.45
HUN  1973    26       18314.11       30202.50       21483.98        3322.90        1320.56
HUN  1973    27       13948.86       25490.43       21398.41        3504.03        1475.76
