Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 25/09/2014
Code Year    ARDY   Cohort       Exposure
GBRTENW  1979     46     1933       266113.15
GBRTENW  1979     47     1932       272277.54
GBRTENW  1979     48     1931       280869.38
GBRTENW  1979     49     1930       286284.62
GBRTENW  1979     50     1929       286240.86
GBRTENW  1979     51     1928       283890.38
GBRTENW  1979     52     1927       285564.51
GBRTENW  1979     53     1926       290619.00
GBRTENW  1979     54     1925       293900.76
GBRTENW  1979     55     1924       296936.75
GBRTENW  1980     12     1968       193966.34
GBRTENW  1980     13     1967       387147.99
GBRTENW  1980     14     1966       395227.88
GBRTENW  1980     15     1965       402685.22
GBRTENW  1980     16     1964       406986.70
GBRTENW  1980     17     1963       402417.61
GBRTENW  1980     18     1962       396896.99
GBRTENW  1980     19     1961       392115.65
GBRTENW  1980     20     1960       381737.75
GBRTENW  1980     21     1959       370506.95
GBRTENW  1980     22     1958       362515.26
GBRTENW  1980     23     1957       354086.40
GBRTENW  1980     24     1956       344408.66
GBRTENW  1980     25     1955       334503.47
GBRTENW  1980     26     1954       334105.02
GBRTENW  1980     27     1953       336661.81
GBRTENW  1980     28     1952       333518.68
GBRTENW  1980     29     1951       334286.17
GBRTENW  1980     30     1950       342153.70
GBRTENW  1980     31     1949       353321.96
GBRTENW  1980     32     1948       372295.76
GBRTENW  1980     33     1947       402646.45
GBRTENW  1980     34     1946       375256.40
GBRTENW  1980     35     1945       328021.25
GBRTENW  1980     36     1944       326597.68
GBRTENW  1980     37     1943       319818.91
GBRTENW  1980     38     1942       298923.63
GBRTENW  1980     39     1941       275548.29
GBRTENW  1980     40     1940       273695.74
GBRTENW  1980     41     1939       283249.55
GBRTENW  1980     42     1938       283949.93
GBRTENW  1980     43     1937       281335.55
GBRTENW  1980     44     1936       277505.62
GBRTENW  1980     45     1935       273713.82
GBRTENW  1980     46     1934       267863.91
GBRTENW  1980     47     1933       265685.71
GBRTENW  1980     48     1932       271817.78
GBRTENW  1980     49     1931       280171.58
GBRTENW  1980     50     1930       285359.23
GBRTENW  1980     51     1929       285234.43
GBRTENW  1980     52     1928       282658.58
GBRTENW  1980     53     1927       284079.70
GBRTENW  1980     54     1926       288959.53
GBRTENW  1980     55     1925       292062.01
GBRTENW  1981     12     1969       192308.91
GBRTENW  1981     13     1968       380531.23
GBRTENW  1981     14     1967       387026.25
GBRTENW  1981     15     1966       395804.17
GBRTENW  1981     16     1965       403792.79
GBRTENW  1981     17     1964       408792.87
GBRTENW  1981     18     1963       404349.38
GBRTENW  1981     19     1962       400262.66
GBRTENW  1981     20     1961       394853.21
GBRTENW  1981     21     1960       383803.63
GBRTENW  1981     22     1959       371887.93
GBRTENW  1981     23     1958       363419.30
GBRTENW  1981     24     1957       354481.52
GBRTENW  1981     25     1956       344406.86
GBRTENW  1981     26     1955       334186.99
GBRTENW  1981     27     1954       332942.53
GBRTENW  1981     28     1953       335109.56
GBRTENW  1981     29     1952       332028.27
GBRTENW  1981     30     1951       332514.16
GBRTENW  1981     31     1950       340684.71
GBRTENW  1981     32     1949       352587.32
GBRTENW  1981     33     1948       371797.41
GBRTENW  1981     34     1947       402400.04
GBRTENW  1981     35     1946       375027.39
GBRTENW  1981     36     1945       327655.56
GBRTENW  1981     37     1944       326186.66
GBRTENW  1981     38     1943       319195.19
GBRTENW  1981     39     1942       298359.19
GBRTENW  1981     40     1941       275079.88
GBRTENW  1981     41     1940       273146.18
GBRTENW  1981     42     1939       282825.40
GBRTENW  1981     43     1938       283541.35
GBRTENW  1981     44     1937       280801.62
GBRTENW  1981     45     1936       277000.95
GBRTENW  1981     46     1935       273262.27
GBRTENW  1981     47     1934       267392.09
GBRTENW  1981     48     1933       265126.75
GBRTENW  1981     49     1932       271125.16
GBRTENW  1981     50     1931       279135.49
GBRTENW  1981     51     1930       284240.37
GBRTENW  1981     52     1929       283976.43
GBRTENW  1981     53     1928       281214.97
GBRTENW  1981     54     1927       282400.72
GBRTENW  1981     55     1926       287161.82
GBRTENW  1982     12     1970       185530.34
GBRTENW  1982     13     1969       372440.53
GBRTENW  1982     14     1968       380288.38
GBRTENW  1982     15     1967       387108.91
GBRTENW  1982     16     1966       396468.85
GBRTENW  1982     17     1965       405965.79
GBRTENW  1982     18     1964       410901.88
GBRTENW  1982     19     1963       408373.73
GBRTENW  1982     20     1962       404120.94
GBRTENW  1982     21     1961       396895.58
GBRTENW  1982     22     1960       384344.66
GBRTENW  1982     23     1959       371379.33
GBRTENW  1982     24     1958       362411.77
GBRTENW  1982     25     1957       353157.31
GBRTENW  1982     26     1956       342852.07
GBRTENW  1982     27     1955       332401.31
GBRTENW  1982     28     1954       330408.07
GBRTENW  1982     29     1953       332867.80
GBRTENW  1982     30     1952       329894.27
GBRTENW  1982     31     1951       330494.22
GBRTENW  1982     32     1950       339517.75
GBRTENW  1982     33     1949       351750.86
GBRTENW  1982     34     1948       371444.69
GBRTENW  1982     35     1947       402432.04
GBRTENW  1982     36     1946       374828.20
GBRTENW  1982     37     1945       327247.90
GBRTENW  1982     38     1944       325501.48
GBRTENW  1982     39     1943       318419.00
GBRTENW  1982     40     1942       297569.01
GBRTENW  1982     41     1941       274248.67
GBRTENW  1982     42     1940       272355.95
GBRTENW  1982     43     1939       282076.34
GBRTENW  1982     44     1938       282867.91
GBRTENW  1982     45     1937       280033.27
GBRTENW  1982     46     1936       276298.46
GBRTENW  1982     47     1935       272598.07
GBRTENW  1982     48     1934       266643.31
GBRTENW  1982     49     1933       264351.72
GBRTENW  1982     50     1932       270094.50
GBRTENW  1982     51     1931       277912.96
GBRTENW  1982     52     1930       283060.68
GBRTENW  1982     53     1929       282616.73
GBRTENW  1982     54     1928       279639.41
GBRTENW  1982     55     1927       280702.95
GBRTENW  1983     12     1971       184701.94
GBRTENW  1983     13     1970       367794.13
GBRTENW  1983     14     1969       372145.61
GBRTENW  1983     15     1968       380435.07
GBRTENW  1983     16     1967       387660.09
GBRTENW  1983     17     1966       398156.44
GBRTENW  1983     18     1965       408364.91
GBRTENW  1983     19     1964       413670.46
GBRTENW  1983     20     1963       412540.15
GBRTENW  1983     21     1962       406654.98
GBRTENW  1983     22     1961       397909.49
GBRTENW  1983     23     1960       384061.35
GBRTENW  1983     24     1959       370616.47
GBRTENW  1983     25     1958       361446.81
GBRTENW  1983     26     1957       352035.40
GBRTENW  1983     27     1956       341398.00
GBRTENW  1983     28     1955       330716.69
GBRTENW  1983     29     1954       328663.75
GBRTENW  1983     30     1953       331266.20
GBRTENW  1983     31     1952       328705.89
GBRTENW  1983     32     1951       329690.19
GBRTENW  1983     33     1950       339057.99
GBRTENW  1983     34     1949       351687.39
GBRTENW  1983     35     1948       371736.15
GBRTENW  1983     36     1947       402683.00
GBRTENW  1983     37     1946       374678.94
GBRTENW  1983     38     1945       326722.65
GBRTENW  1983     39     1944       324829.99
GBRTENW  1983     40     1943       317705.72
GBRTENW  1983     41     1942       296785.19
GBRTENW  1983     42     1941       273474.36
GBRTENW  1983     43     1940       271578.90
GBRTENW  1983     44     1939       281334.72
GBRTENW  1983     45     1938       282226.32
GBRTENW  1983     46     1937       279303.68
GBRTENW  1983     47     1936       275606.36
GBRTENW  1983     48     1935       271847.39
GBRTENW  1983     49     1934       265833.71
GBRTENW  1983     50     1933       263452.43
GBRTENW  1983     51     1932       269008.59
GBRTENW  1983     52     1931       276773.96
GBRTENW  1983     53     1930       281840.70
GBRTENW  1983     54     1929       281195.68
GBRTENW  1983     55     1928       278033.75
GBRTENW  1984     12     1972       172052.81
GBRTENW  1984     13     1971       359000.68
GBRTENW  1984     14     1970       367665.77
GBRTENW  1984     15     1969       372343.38
GBRTENW  1984     16     1968       381072.36
GBRTENW  1984     17     1967       389084.30
GBRTENW  1984     18     1966       400094.63
GBRTENW  1984     19     1965       409851.47
GBRTENW  1984     20     1964       416285.40
GBRTENW  1984     21     1963       414640.89
GBRTENW  1984     22     1962       408159.32
GBRTENW  1984     23     1961       398737.13
GBRTENW  1984     24     1960       384427.88
GBRTENW  1984     25     1959       370967.16
GBRTENW  1984     26     1958       361872.20
GBRTENW  1984     27     1957       352247.79
GBRTENW  1984     28     1956       341224.83
GBRTENW  1984     29     1955       330296.44
GBRTENW  1984     30     1954       328316.32
GBRTENW  1984     31     1953       331163.40
GBRTENW  1984     32     1952       328832.70
GBRTENW  1984     33     1951       330018.70
GBRTENW  1984     34     1950       339594.37
GBRTENW  1984     35     1949       352427.54
GBRTENW  1984     36     1948       372373.32
GBRTENW  1984     37     1947       402922.12
GBRTENW  1984     38     1946       374462.83
GBRTENW  1984     39     1945       326315.01
GBRTENW  1984     40     1944       324514.51
GBRTENW  1984     41     1943       317310.56
GBRTENW  1984     42     1942       296294.34
GBRTENW  1984     43     1941       272974.07
GBRTENW  1984     44     1940       271013.85
GBRTENW  1984     45     1939       280798.91
GBRTENW  1984     46     1938       281732.53
GBRTENW  1984     47     1937       278753.21
GBRTENW  1984     48     1936       274970.74
GBRTENW  1984     49     1935       271095.62
GBRTENW  1984     50     1934       265021.35
GBRTENW  1984     51     1933       262578.88
GBRTENW  1984     52     1932       267924.68
GBRTENW  1984     53     1931       275622.33
GBRTENW  1984     54     1930       280600.67
GBRTENW  1984     55     1929       279714.67
GBRTENW  1985     12     1973       161946.63
GBRTENW  1985     13     1972       337558.01
GBRTENW  1985     14     1971       359531.32
GBRTENW  1985     15     1970       368072.13
GBRTENW  1985     16     1969       373077.18
GBRTENW  1985     17     1968       382578.86
GBRTENW  1985     18     1967       390912.84
GBRTENW  1985     19     1966       401844.55
GBRTENW  1985     20     1965       411986.09
GBRTENW  1985     21     1964       418290.20
GBRTENW  1985     22     1963       416362.57
GBRTENW  1985     23     1962       409543.94
GBRTENW  1985     24     1961       399837.11
GBRTENW  1985     25     1960       385338.86
GBRTENW  1985     26     1959       371949.48
GBRTENW  1985     27     1958       362961.11
GBRTENW  1985     28     1957       353162.59
GBRTENW  1985     29     1956       341727.52
GBRTENW  1985     30     1955       330827.37
GBRTENW  1985     31     1954       328970.92
GBRTENW  1985     32     1953       331957.94
GBRTENW  1985     33     1952       329815.28
GBRTENW  1985     34     1951       331145.89
GBRTENW  1985     35     1950       340611.17
GBRTENW  1985     36     1949       353385.34
GBRTENW  1985     37     1948       372877.84
GBRTENW  1985     38     1947       403005.15
GBRTENW  1985     39     1946       374269.03
GBRTENW  1985     40     1945       326220.62
GBRTENW  1985     41     1944       324423.84
GBRTENW  1985     42     1943       317123.41
GBRTENW  1985     43     1942       296005.82
GBRTENW  1985     44     1941       272630.56
GBRTENW  1985     45     1940       270533.47
GBRTENW  1985     46     1939       280357.88
GBRTENW  1985     47     1938       281320.90
GBRTENW  1985     48     1937       278217.39
GBRTENW  1985     49     1936       274263.82
GBRTENW  1985     50     1935       270284.12
GBRTENW  1985     51     1934       264187.05
GBRTENW  1985     52     1933       261683.89
GBRTENW  1985     53     1932       266791.44
GBRTENW  1985     54     1931       274426.41
GBRTENW  1985     55     1930       279305.61
GBRTENW  1986     12     1974       153617.77
GBRTENW  1986     13     1973       316960.62
GBRTENW  1986     14     1972       338395.11
GBRTENW  1986     15     1971       360214.59
GBRTENW  1986     16     1970       368762.45
GBRTENW  1986     17     1969       374429.76
GBRTENW  1986     18     1968       384292.09
GBRTENW  1986     19     1967       392762.59
GBRTENW  1986     20     1966       404321.75
GBRTENW  1986     21     1965       414415.96
GBRTENW  1986     22     1964       420225.05
GBRTENW  1986     23     1963       417824.91
GBRTENW  1986     24     1962       410668.77
GBRTENW  1986     25     1961       400790.50
GBRTENW  1986     26     1960       386159.53
GBRTENW  1986     27     1959       372866.90
GBRTENW  1986     28     1958       364003.32
GBRTENW  1986     29     1957       354014.96
GBRTENW  1986     30     1956       342630.26
GBRTENW  1986     31     1955       331686.44
GBRTENW  1986     32     1954       329935.25
GBRTENW  1986     33     1953       333081.29
GBRTENW  1986     34     1952       331072.14
GBRTENW  1986     35     1951       332214.55
GBRTENW  1986     36     1950       341609.71
GBRTENW  1986     37     1949       353972.74
GBRTENW  1986     38     1948       372935.36
GBRTENW  1986     39     1947       402851.88
GBRTENW  1986     40     1946       374077.98
GBRTENW  1986     41     1945       326084.22
GBRTENW  1986     42     1944       324285.68
GBRTENW  1986     43     1943       316894.36
GBRTENW  1986     44     1942       295687.36
GBRTENW  1986     45     1941       272180.36
GBRTENW  1986     46     1940       270010.87
GBRTENW  1986     47     1939       279850.88
GBRTENW  1986     48     1938       280786.36
GBRTENW  1986     49     1937       277521.37
GBRTENW  1986     50     1936       273359.81
GBRTENW  1986     51     1935       269331.35
GBRTENW  1986     52     1934       263235.19
GBRTENW  1986     53     1933       260594.29
GBRTENW  1986     54     1932       265513.65
GBRTENW  1986     55     1931       273108.50
GBRTENW  1987     12     1975       148926.05
GBRTENW  1987     13     1974       301596.64
GBRTENW  1987     14     1973       317629.95
GBRTENW  1987     15     1972       339068.15
GBRTENW  1987     16     1971       360792.79
GBRTENW  1987     17     1970       369820.70
GBRTENW  1987     18     1969       375674.90
GBRTENW  1987     19     1968       385747.84
GBRTENW  1987     20     1967       394848.03
GBRTENW  1987     21     1966       406422.40
GBRTENW  1987     22     1965       416094.16
GBRTENW  1987     23     1964       421376.80
GBRTENW  1987     24     1963       418486.82
GBRTENW  1987     25     1962       411179.19
GBRTENW  1987     26     1961       401087.93
GBRTENW  1987     27     1960       386423.03
GBRTENW  1987     28     1959       373178.13
GBRTENW  1987     29     1958       364441.86
GBRTENW  1987     30     1957       354759.98
GBRTENW  1987     31     1956       343341.94
GBRTENW  1987     32     1955       332295.92
GBRTENW  1987     33     1954       330716.74
GBRTENW  1987     34     1953       334007.06
GBRTENW  1987     35     1952       331959.95
GBRTENW  1987     36     1951       332944.63
GBRTENW  1987     37     1950       342142.41
GBRTENW  1987     38     1949       353934.49
GBRTENW  1987     39     1948       372688.46
GBRTENW  1987     40     1947       402416.92
GBRTENW  1987     41     1946       373765.63
GBRTENW  1987     42     1945       325762.46
GBRTENW  1987     43     1944       324061.48
GBRTENW  1987     44     1943       316570.99
GBRTENW  1987     45     1942       295171.44
GBRTENW  1987     46     1941       271629.09
GBRTENW  1987     47     1940       269407.66
GBRTENW  1987     48     1939       279199.02
GBRTENW  1987     49     1938       280091.30
GBRTENW  1987     50     1937       276573.66
GBRTENW  1987     51     1936       272319.14
GBRTENW  1987     52     1935       268262.16
GBRTENW  1987     53     1934       262070.82
GBRTENW  1987     54     1933       259362.45
GBRTENW  1987     55     1932       264122.71
GBRTENW  1988     12     1976       142671.44
GBRTENW  1988     13     1975       290803.40
GBRTENW  1988     14     1974       302153.46
GBRTENW  1988     15     1973       318214.32
GBRTENW  1988     16     1972       339712.42
GBRTENW  1988     17     1971       361898.31
GBRTENW  1988     18     1970       370789.00
GBRTENW  1988     19     1969       376715.17
GBRTENW  1988     20     1968       387475.44
GBRTENW  1988     21     1967       396693.59
GBRTENW  1988     22     1966       407863.97
GBRTENW  1988     23     1965       417187.86
GBRTENW  1988     24     1964       421912.88
GBRTENW  1988     25     1963       418742.00
GBRTENW  1988     26     1962       411156.44
GBRTENW  1988     27     1961       400944.69
GBRTENW  1988     28     1960       386163.24
GBRTENW  1988     29     1959       372969.32
GBRTENW  1988     30     1958       364734.22
GBRTENW  1988     31     1957       355300.60
GBRTENW  1988     32     1956       343674.00
GBRTENW  1988     33     1955       332728.53
GBRTENW  1988     34     1954       331273.75
GBRTENW  1988     35     1953       334637.56
GBRTENW  1988     36     1952       332437.49
GBRTENW  1988     37     1951       333278.50
GBRTENW  1988     38     1950       341925.94
GBRTENW  1988     39     1949       353505.57
GBRTENW  1988     40     1948       372146.64
GBRTENW  1988     41     1947       401934.44
GBRTENW  1988     42     1946       373491.13
GBRTENW  1988     43     1945       325451.61
GBRTENW  1988     44     1944       323894.33
GBRTENW  1988     45     1943       316110.48
GBRTENW  1988     46     1942       294657.36
GBRTENW  1988     47     1941       271122.09
GBRTENW  1988     48     1940       268710.37
GBRTENW  1988     49     1939       278487.66
GBRTENW  1988     50     1938       279239.89
GBRTENW  1988     51     1937       275574.00
GBRTENW  1988     52     1936       271287.17
GBRTENW  1988     53     1935       267104.75
GBRTENW  1988     54     1934       260830.13
GBRTENW  1988     55     1933       258129.88
GBRTENW  1989     12     1977       138774.99
GBRTENW  1989     13     1976       279085.14
GBRTENW  1989     14     1975       291411.14
GBRTENW  1989     15     1974       302812.55
GBRTENW  1989     16     1973       318966.79
GBRTENW  1989     17     1972       341071.51
GBRTENW  1989     18     1971       362970.07
GBRTENW  1989     19     1970       371526.19
GBRTENW  1989     20     1969       378194.55
GBRTENW  1989     21     1968       389208.82
GBRTENW  1989     22     1967       398139.55
GBRTENW  1989     23     1966       409042.14
GBRTENW  1989     24     1965       417936.09
GBRTENW  1989     25     1964       422366.32
GBRTENW  1989     26     1963       418883.42
GBRTENW  1989     27     1962       411011.32
GBRTENW  1989     28     1961       400598.40
GBRTENW  1989     29     1960       385623.59
GBRTENW  1989     30     1959       372884.63
GBRTENW  1989     31     1958       365217.30
GBRTENW  1989     32     1957       355813.22
GBRTENW  1989     33     1956       344235.68
GBRTENW  1989     34     1955       333315.17
GBRTENW  1989     35     1954       331968.58
GBRTENW  1989     36     1953       335157.90
GBRTENW  1989     37     1952       332696.29
GBRTENW  1989     38     1951       333057.61
GBRTENW  1989     39     1950       341531.89
GBRTENW  1989     40     1949       353004.31
GBRTENW  1989     41     1948       371665.39
GBRTENW  1989     42     1947       401792.03
GBRTENW  1989     43     1946       373219.58
GBRTENW  1989     44     1945       325234.55
GBRTENW  1989     45     1944       323574.15
GBRTENW  1989     46     1943       315697.49
GBRTENW  1989     47     1942       294250.12
GBRTENW  1989     48     1941       270542.87
GBRTENW  1989     49     1940       267989.44
GBRTENW  1989     50     1939       277653.41
GBRTENW  1989     51     1938       278332.61
GBRTENW  1989     52     1937       274606.21
GBRTENW  1989     53     1936       270208.47
GBRTENW  1989     54     1935       265883.08
GBRTENW  1989     55     1934       259579.61
GBRTENW  1990     12     1978       143899.93
GBRTENW  1990     13     1977       275943.78
GBRTENW  1990     14     1976       279823.18
GBRTENW  1990     15     1975       292218.89
GBRTENW  1990     16     1974       303790.57
GBRTENW  1990     17     1973       320497.60
GBRTENW  1990     18     1972       342549.60
GBRTENW  1990     19     1971       363972.06
GBRTENW  1990     20     1970       372943.98
GBRTENW  1990     21     1969       379741.64
GBRTENW  1990     22     1968       390705.95
GBRTENW  1990     23     1967       399385.85
GBRTENW  1990     24     1966       409980.58
GBRTENW  1990     25     1965       418710.72
GBRTENW  1990     26     1964       422789.61
GBRTENW  1990     27     1963       418928.54
GBRTENW  1990     28     1962       410783.96
GBRTENW  1990     29     1961       400046.83
GBRTENW  1990     30     1960       385428.50
GBRTENW  1990     31     1959       373209.06
GBRTENW  1990     32     1958       366019.91
GBRTENW  1990     33     1957       356858.25
GBRTENW  1990     34     1956       345312.58
GBRTENW  1990     35     1955       334247.94
GBRTENW  1990     36     1954       332834.37
GBRTENW  1990     37     1953       335654.10
GBRTENW  1990     38     1952       332782.98
GBRTENW  1990     39     1951       333003.16
GBRTENW  1990     40     1950       341340.85
GBRTENW  1990     41     1949       352848.11
GBRTENW  1990     42     1948       371642.36
GBRTENW  1990     43     1947       401692.18
GBRTENW  1990     44     1946       372896.32
GBRTENW  1990     45     1945       324889.33
GBRTENW  1990     46     1944       323224.61
GBRTENW  1990     47     1943       315411.00
GBRTENW  1990     48     1942       293769.40
GBRTENW  1990     49     1941       269920.36
GBRTENW  1990     50     1940       267203.82
GBRTENW  1990     51     1939       276738.75
GBRTENW  1990     52     1938       277463.28
GBRTENW  1990     53     1937       273587.06
GBRTENW  1990     54     1936       269048.72
GBRTENW  1990     55     1935       264581.64
GBRTENW  1991     12     1979       155705.80
GBRTENW  1991     13     1978       290862.92
GBRTENW  1991     14     1977       276626.16
GBRTENW  1991     15     1976       280632.67
GBRTENW  1991     16     1975       293125.24
GBRTENW  1991     17     1974       305031.76
GBRTENW  1991     18     1973       322024.10
GBRTENW  1991     19     1972       344340.72
GBRTENW  1991     20     1971       365742.42
GBRTENW  1991     21     1970       374601.26
GBRTENW  1991     22     1969       381392.57
GBRTENW  1991     23     1968       392249.63
GBRTENW  1991     24     1967       400587.64
GBRTENW  1991     25     1966       411060.85
GBRTENW  1991     26     1965       419447.30
GBRTENW  1991     27     1964       422894.56
GBRTENW  1991     28     1963       418674.55
GBRTENW  1991     29     1962       410336.93
GBRTENW  1991     30     1961       399578.08
GBRTENW  1991     31     1960       385533.27
GBRTENW  1991     32     1959       373723.40
GBRTENW  1991     33     1958       366926.00
GBRTENW  1991     34     1957       357901.81
GBRTENW  1991     35     1956       346135.75
GBRTENW  1991     36     1955       335086.10
GBRTENW  1991     37     1954       333518.67
GBRTENW  1991     38     1953       335880.52
GBRTENW  1991     39     1952       332834.57
GBRTENW  1991     40     1951       333062.34
GBRTENW  1991     41     1950       341289.16
GBRTENW  1991     42     1949       352881.36
GBRTENW  1991     43     1948       371564.78
GBRTENW  1991     44     1947       401564.82
GBRTENW  1991     45     1946       372055.48
GBRTENW  1991     46     1945       324637.54
GBRTENW  1991     47     1944       323074.83
GBRTENW  1991     48     1943       314859.66
GBRTENW  1991     49     1942       293264.89
GBRTENW  1991     50     1941       269227.65
GBRTENW  1991     51     1940       266574.99
GBRTENW  1991     52     1939       275970.79
GBRTENW  1991     53     1938       276566.15
GBRTENW  1991     54     1937       272612.95
GBRTENW  1991     55     1936       267937.08
GBRTENW  1992     12     1980       158795.88
GBRTENW  1992     13     1979       309481.95
GBRTENW  1992     14     1978       291364.36
GBRTENW  1992     15     1977       277243.05
GBRTENW  1992     16     1976       281240.48
GBRTENW  1992     17     1975       293719.68
GBRTENW  1992     18     1974       305813.49
GBRTENW  1992     19     1973       324131.62
GBRTENW  1992     20     1972       346018.43
GBRTENW  1992     21     1971       367526.43
GBRTENW  1992     22     1970       376116.52
GBRTENW  1992     23     1969       383193.96
GBRTENW  1992     24     1968       393524.05
GBRTENW  1992     25     1967       401702.79
GBRTENW  1992     26     1966       411894.01
GBRTENW  1992     27     1965       419487.30
GBRTENW  1992     28     1964       422200.43
GBRTENW  1992     29     1963       417823.15
GBRTENW  1992     30     1962       409365.48
GBRTENW  1992     31     1961       399003.92
GBRTENW  1992     32     1960       385246.49
GBRTENW  1992     33     1959       373804.70
GBRTENW  1992     34     1958       367063.93
GBRTENW  1992     35     1957       358025.09
GBRTENW  1992     36     1956       346324.30
GBRTENW  1992     37     1955       335513.55
GBRTENW  1992     38     1954       333821.03
GBRTENW  1992     39     1953       335917.25
GBRTENW  1992     40     1952       332709.73
GBRTENW  1992     41     1951       332978.29
GBRTENW  1992     42     1950       341139.39
GBRTENW  1992     43     1949       352616.82
GBRTENW  1992     44     1948       371343.58
GBRTENW  1992     45     1947       400710.94
GBRTENW  1992     46     1946       370919.44
GBRTENW  1992     47     1945       324679.30
GBRTENW  1992     48     1944       322694.48
GBRTENW  1992     49     1943       314093.92
GBRTENW  1992     50     1942       292613.23
GBRTENW  1992     51     1941       268667.56
GBRTENW  1992     52     1940       266201.64
GBRTENW  1992     53     1939       275190.58
GBRTENW  1992     54     1938       275734.82
GBRTENW  1992     55     1937       271686.87
GBRTENW  1993     12     1981       156624.20
GBRTENW  1993     13     1980       314954.21
GBRTENW  1993     14     1979       309839.02
GBRTENW  1993     15     1978       291866.64
GBRTENW  1993     16     1977       277807.29
GBRTENW  1993     17     1976       281679.38
GBRTENW  1993     18     1975       293976.35
GBRTENW  1993     19     1974       308127.37
GBRTENW  1993     20     1973       325536.90
GBRTENW  1993     21     1972       347439.56
GBRTENW  1993     22     1971       369283.72
GBRTENW  1993     23     1970       377967.82
GBRTENW  1993     24     1969       384738.51
GBRTENW  1993     25     1968       394648.85
GBRTENW  1993     26     1967       402822.63
GBRTENW  1993     27     1966       412531.49
GBRTENW  1993     28     1965       419217.41
GBRTENW  1993     29     1964       421407.80
GBRTENW  1993     30     1963       416950.86
GBRTENW  1993     31     1962       408550.27
GBRTENW  1993     32     1961       398542.05
GBRTENW  1993     33     1960       384994.56
GBRTENW  1993     34     1959       373621.00
GBRTENW  1993     35     1958       366760.00
GBRTENW  1993     36     1957       357974.84
GBRTENW  1993     37     1956       346510.15
GBRTENW  1993     38     1955       335863.90
GBRTENW  1993     39     1954       334136.00
GBRTENW  1993     40     1953       335856.51
GBRTENW  1993     41     1952       332564.27
GBRTENW  1993     42     1951       332912.45
GBRTENW  1993     43     1950       340807.78
GBRTENW  1993     44     1949       352246.71
GBRTENW  1993     45     1948       370897.20
GBRTENW  1993     46     1947       399458.55
GBRTENW  1993     47     1946       370042.50
GBRTENW  1993     48     1945       324738.80
GBRTENW  1993     49     1944       322107.60
GBRTENW  1993     50     1943       313238.12
GBRTENW  1993     51     1942       291889.18
GBRTENW  1993     52     1941       268246.84
GBRTENW  1993     53     1940       265709.97
GBRTENW  1993     54     1939       274392.37
GBRTENW  1993     55     1938       274835.61
GBRTENW  1994     12     1982       154569.24
GBRTENW  1994     13     1981       311171.06
GBRTENW  1994     14     1980       315341.30
GBRTENW  1994     15     1979       310391.29
GBRTENW  1994     16     1978       292512.03
GBRTENW  1994     17     1977       278353.41
GBRTENW  1994     18     1976       282008.17
GBRTENW  1994     19     1975       296874.58
GBRTENW  1994     20     1974       309854.42
GBRTENW  1994     21     1973       326624.30
GBRTENW  1994     22     1972       349945.43
GBRTENW  1994     23     1971       371879.05
GBRTENW  1994     24     1970       380019.49
GBRTENW  1994     25     1969       386396.57
GBRTENW  1994     26     1968       396216.65
GBRTENW  1994     27     1967       404327.98
GBRTENW  1994     28     1966       413439.45
GBRTENW  1994     29     1965       419360.78
GBRTENW  1994     30     1964       421143.78
GBRTENW  1994     31     1963       416597.50
GBRTENW  1994     32     1962       408426.61
GBRTENW  1994     33     1961       398448.13
GBRTENW  1994     34     1960       384988.63
GBRTENW  1994     35     1959       373343.01
GBRTENW  1994     36     1958       366710.45
GBRTENW  1994     37     1957       358181.93
GBRTENW  1994     38     1956       346676.24
GBRTENW  1994     39     1955       336262.79
GBRTENW  1994     40     1954       334443.84
GBRTENW  1994     41     1953       335698.91
GBRTENW  1994     42     1952       332483.64
GBRTENW  1994     43     1951       332772.55
GBRTENW  1994     44     1950       340479.48
GBRTENW  1994     45     1949       351700.90
GBRTENW  1994     46     1948       370320.04
GBRTENW  1994     47     1947       398208.10
GBRTENW  1994     48     1946       369114.59
GBRTENW  1994     49     1945       324671.77
GBRTENW  1994     50     1944       321417.51
GBRTENW  1994     51     1943       312335.81
GBRTENW  1994     52     1942       291107.51
GBRTENW  1994     53     1941       267646.38
GBRTENW  1994     54     1940       265251.32
GBRTENW  1994     55     1939       273510.26
GBRTENW  1995     12     1983       155196.10
GBRTENW  1995     13     1982       308626.54
GBRTENW  1995     14     1981       311600.19
GBRTENW  1995     15     1980       315922.70
GBRTENW  1995     16     1979       311069.67
GBRTENW  1995     17     1978       293099.19
GBRTENW  1995     18     1977       278555.32
GBRTENW  1995     19     1976       285198.66
GBRTENW  1995     20     1975       299093.41
GBRTENW  1995     21     1974       310741.28
GBRTENW  1995     22     1973       329446.90
GBRTENW  1995     23     1972       353318.89
GBRTENW  1995     24     1971       374599.85
GBRTENW  1995     25     1970       382048.62
GBRTENW  1995     26     1969       388307.73
GBRTENW  1995     27     1968       397958.99
GBRTENW  1995     28     1967       405865.49
GBRTENW  1995     29     1966       414303.80
GBRTENW  1995     30     1965       419679.09
GBRTENW  1995     31     1964       420982.65
GBRTENW  1995     32     1963       416490.68
GBRTENW  1995     33     1962       408324.51
GBRTENW  1995     34     1961       398253.43
GBRTENW  1995     35     1960       384557.51
GBRTENW  1995     36     1959       373010.87
GBRTENW  1995     37     1958       366591.57
