PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
GBR_SCO,01,m,17,1,O,01,07,1963,15,O,37146,.,.,.,1
GBR_SCO,01,m,18,1,O,01,07,1963,15,O,35322,.,.,.,1
GBR_SCO,01,m,19,1,O,01,07,1963,15,O,36941,.,.,.,1
GBR_SCO,01,m,20,1,O,01,07,1963,15,O,35907,.,.,.,1
GBR_SCO,01,m,21,1,O,01,07,1963,15,O,33899,.,.,.,1
GBR_SCO,01,m,22,1,O,01,07,1963,15,O,31916,.,.,.,1
GBR_SCO,01,m,23,1,O,01,07,1963,15,O,32740,.,.,.,1
GBR_SCO,01,m,24,1,O,01,07,1963,15,O,32111,.,.,.,1
GBR_SCO,01,m,25,1,O,01,07,1963,15,O,32598,.,.,.,1
GBR_SCO,01,m,26,1,O,01,07,1963,15,O,32084,.,.,.,1
GBR_SCO,01,m,27,1,O,01,07,1963,15,O,31969,.,.,.,1
GBR_SCO,01,m,28,1,O,01,07,1963,15,O,31669,.,.,.,1
GBR_SCO,01,m,29,1,O,01,07,1963,15,O,31492,.,.,.,1
GBR_SCO,01,m,30,1,O,01,07,1963,15,O,31477,.,.,.,1
GBR_SCO,01,m,31,1,O,01,07,1963,15,O,32209,.,.,.,1
GBR_SCO,01,m,32,1,O,01,07,1963,15,O,32975,.,.,.,1
GBR_SCO,01,m,33,1,O,01,07,1963,15,O,31980,.,.,.,1
GBR_SCO,01,m,34,1,O,01,07,1963,15,O,31895,.,.,.,1
GBR_SCO,01,m,35,1,O,01,07,1963,15,O,31671,.,.,.,1
GBR_SCO,01,m,36,1,O,01,07,1963,15,O,31974,.,.,.,1
GBR_SCO,01,m,37,1,O,01,07,1963,15,O,33597,.,.,.,1
GBR_SCO,01,m,38,1,O,01,07,1963,15,O,32707,.,.,.,1
GBR_SCO,01,m,39,1,O,01,07,1963,15,O,33334,.,.,.,1
GBR_SCO,01,m,40,1,O,01,07,1963,15,O,32767,.,.,.,1
GBR_SCO,01,m,41,1,O,01,07,1963,15,O,34818,.,.,.,1
GBR_SCO,01,m,42,1,O,01,07,1963,15,O,35746,.,.,.,1
GBR_SCO,01,m,43,1,O,01,07,1963,15,O,36940,.,.,.,1
GBR_SCO,01,m,44,1,O,01,07,1963,15,O,26131,.,.,.,1
GBR_SCO,01,m,45,1,O,01,07,1963,15,O,25611,.,.,.,1
GBR_SCO,01,m,46,1,O,01,07,1963,15,O,27915,.,.,.,1
GBR_SCO,01,m,47,1,O,01,07,1963,15,O,29858,.,.,.,1
GBR_SCO,01,m,48,1,O,01,07,1963,15,O,32488,.,.,.,1
GBR_SCO,01,m,49,1,O,01,07,1963,15,O,32389,.,.,.,1
GBR_SCO,01,m,50,1,O,01,07,1963,15,O,32765,.,.,.,1
GBR_SCO,01,m,51,1,O,01,07,1963,15,O,32517,.,.,.,1
GBR_SCO,01,m,52,1,O,01,07,1963,15,O,33053,.,.,.,1
GBR_SCO,01,m,53,1,O,01,07,1963,15,O,31937,.,.,.,1
GBR_SCO,01,m,54,1,O,01,07,1963,15,O,32725,.,.,.,1
GBR_SCO,01,m,55,1,O,01,07,1963,15,O,31775,.,.,.,1
GBR_SCO,01,m,56,1,O,01,07,1963,15,O,30486,.,.,.,1
GBR_SCO,01,m,57,1,O,01,07,1963,15,O,29815,.,.,.,1
GBR_SCO,01,m,58,1,O,01,07,1963,15,O,29250,.,.,.,1
GBR_SCO,01,m,59,1,O,01,07,1963,15,O,28054,.,.,.,1
GBR_SCO,01,m,60,1,O,01,07,1963,15,O,27824,.,.,.,1
GBR_SCO,01,m,61,1,O,01,07,1963,15,O,26172,.,.,.,1
GBR_SCO,01,m,62,1,O,01,07,1963,15,O,25037,.,.,.,1
GBR_SCO,01,m,63,1,O,01,07,1963,15,O,23252,.,.,.,1
GBR_SCO,01,m,64,1,O,01,07,1963,15,O,20803,.,.,.,1
GBR_SCO,01,m,65,1,O,01,07,1963,15,O,18795,.,.,.,1
GBR_SCO,01,m,66,1,O,01,07,1963,15,O,18213,.,.,.,1
GBR_SCO,01,m,67,1,O,01,07,1963,15,O,16860,.,.,.,1
GBR_SCO,01,m,68,1,O,01,07,1963,15,O,15984,.,.,.,1
GBR_SCO,01,m,69,1,O,01,07,1963,15,O,14725,.,.,.,1
GBR_SCO,01,m,70,1,O,01,07,1963,15,O,14305,.,.,.,1
GBR_SCO,01,m,71,1,O,01,07,1963,15,O,13055,.,.,.,1
GBR_SCO,01,m,72,1,O,01,07,1963,15,O,12260,.,.,.,1
GBR_SCO,01,m,73,1,O,01,07,1963,15,O,10725,.,.,.,1
GBR_SCO,01,m,74,1,O,01,07,1963,15,O,10343,.,.,.,1
GBR_SCO,01,m,75,1,O,01,07,1963,15,O,9495,.,.,.,1
GBR_SCO,01,m,76,1,O,01,07,1963,15,O,8597,.,.,.,1
GBR_SCO,01,m,77,1,O,01,07,1963,15,O,7902,.,.,.,1
GBR_SCO,01,m,78,1,O,01,07,1963,15,O,7049,.,.,.,1
GBR_SCO,01,m,79,1,O,01,07,1963,15,O,6186,.,.,.,1
GBR_SCO,01,m,80,1,O,01,07,1963,15,O,5409,.,.,.,1
GBR_SCO,01,m,81,1,O,01,07,1963,15,O,4905,.,.,.,1
GBR_SCO,01,m,82,1,O,01,07,1963,15,O,4204,.,.,.,1
GBR_SCO,01,m,83,1,O,01,07,1963,15,O,3612,.,.,.,1
GBR_SCO,01,m,84,1,O,01,07,1963,15,O,2867,.,.,.,1
GBR_SCO,01,m,85,+,O,01,07,1963,15,O,9473,.,.,.,1
GBR_SCO,01,m,UNK,.,O,01,07,1963,15,O,0,.,.,.,1
GBR_SCO,01,m,TOT,.,O,01,07,1963,15,O,2499736,.,.,.,1
GBR_SCO,01,f,0,1,O,01,07,1963,15,O,48439,.,.,.,1
GBR_SCO,01,f,1,1,O,01,07,1963,15,O,47785,.,.,.,1
GBR_SCO,01,f,2,1,O,01,07,1963,15,O,47062,.,.,.,1
GBR_SCO,01,f,3,1,O,01,07,1963,15,O,45541,.,.,.,1
GBR_SCO,01,f,4,1,O,01,07,1963,15,O,45608,.,.,.,1
GBR_SCO,01,f,5,1,O,01,07,1963,15,O,44953,.,.,.,1
GBR_SCO,01,f,6,1,O,01,07,1963,15,O,43245,.,.,.,1
GBR_SCO,01,f,7,1,O,01,07,1963,15,O,42761,.,.,.,1
GBR_SCO,01,f,8,1,O,01,07,1963,15,O,40984,.,.,.,1
GBR_SCO,01,f,9,1,O,01,07,1963,15,O,40719,.,.,.,1
GBR_SCO,01,f,10,1,O,01,07,1963,15,O,40025,.,.,.,1
GBR_SCO,01,f,11,1,O,01,07,1963,15,O,38788,.,.,.,1
GBR_SCO,01,f,12,1,O,01,07,1963,15,O,39860,.,.,.,1
GBR_SCO,01,f,13,1,O,01,07,1963,15,O,40369,.,.,.,1
GBR_SCO,01,f,14,1,O,01,07,1963,15,O,41648,.,.,.,1
GBR_SCO,01,f,15,1,O,01,07,1963,15,O,43553,.,.,.,1
GBR_SCO,01,f,16,1,O,01,07,1963,15,O,47837,.,.,.,1
GBR_SCO,01,f,17,1,O,01,07,1963,15,O,36497,.,.,.,1
GBR_SCO,01,f,18,1,O,01,07,1963,15,O,35398,.,.,.,1
GBR_SCO,01,f,19,1,O,01,07,1963,15,O,37172,.,.,.,1
GBR_SCO,01,f,20,1,O,01,07,1963,15,O,37002,.,.,.,1
GBR_SCO,01,f,21,1,O,01,07,1963,15,O,34838,.,.,.,1
GBR_SCO,01,f,22,1,O,01,07,1963,15,O,33521,.,.,.,1
GBR_SCO,01,f,23,1,O,01,07,1963,15,O,34018,.,.,.,1
GBR_SCO,01,f,24,1,O,01,07,1963,15,O,34084,.,.,.,1
GBR_SCO,01,f,25,1,O,01,07,1963,15,O,33963,.,.,.,1
GBR_SCO,01,f,26,1,O,01,07,1963,15,O,33461,.,.,.,1
GBR_SCO,01,f,27,1,O,01,07,1963,15,O,33232,.,.,.,1
GBR_SCO,01,f,28,1,O,01,07,1963,15,O,32483,.,.,.,1
GBR_SCO,01,f,29,1,O,01,07,1963,15,O,32021,.,.,.,1
GBR_SCO,01,f,30,1,O,01,07,1963,15,O,32239,.,.,.,1
GBR_SCO,01,f,31,1,O,01,07,1963,15,O,33139,.,.,.,1
GBR_SCO,01,f,32,1,O,01,07,1963,15,O,34147,.,.,.,1
GBR_SCO,01,f,33,1,O,01,07,1963,15,O,33465,.,.,.,1
GBR_SCO,01,f,34,1,O,01,07,1963,15,O,33112,.,.,.,1
GBR_SCO,01,f,35,1,O,01,07,1963,15,O,33111,.,.,.,1
GBR_SCO,01,f,36,1,O,01,07,1963,15,O,33553,.,.,.,1
GBR_SCO,01,f,37,1,O,01,07,1963,15,O,34678,.,.,.,1
GBR_SCO,01,f,38,1,O,01,07,1963,15,O,33876,.,.,.,1
GBR_SCO,01,f,39,1,O,01,07,1963,15,O,34234,.,.,.,1
GBR_SCO,01,f,40,1,O,01,07,1963,15,O,34589,.,.,.,1
GBR_SCO,01,f,41,1,O,01,07,1963,15,O,36419,.,.,.,1
GBR_SCO,01,f,42,1,O,01,07,1963,15,O,38293,.,.,.,1
GBR_SCO,01,f,43,1,O,01,07,1963,15,O,39846,.,.,.,1
GBR_SCO,01,f,44,1,O,01,07,1963,15,O,29068,.,.,.,1
GBR_SCO,01,f,45,1,O,01,07,1963,15,O,28591,.,.,.,1
GBR_SCO,01,f,46,1,O,01,07,1963,15,O,30323,.,.,.,1
GBR_SCO,01,f,47,1,O,01,07,1963,15,O,32596,.,.,.,1
GBR_SCO,01,f,48,1,O,01,07,1963,15,O,36012,.,.,.,1
GBR_SCO,01,f,49,1,O,01,07,1963,15,O,35900,.,.,.,1
GBR_SCO,01,f,50,1,O,01,07,1963,15,O,35757,.,.,.,1
GBR_SCO,01,f,51,1,O,01,07,1963,15,O,34918,.,.,.,1
GBR_SCO,01,f,52,1,O,01,07,1963,15,O,36135,.,.,.,1
GBR_SCO,01,f,53,1,O,01,07,1963,15,O,34752,.,.,.,1
GBR_SCO,01,f,54,1,O,01,07,1963,15,O,35632,.,.,.,1
GBR_SCO,01,f,55,1,O,01,07,1963,15,O,35053,.,.,.,1
GBR_SCO,01,f,56,1,O,01,07,1963,15,O,33701,.,.,.,1
GBR_SCO,01,f,57,1,O,01,07,1963,15,O,33527,.,.,.,1
GBR_SCO,01,f,58,1,O,01,07,1963,15,O,33118,.,.,.,1
GBR_SCO,01,f,59,1,O,01,07,1963,15,O,32253,.,.,.,1
GBR_SCO,01,f,60,1,O,01,07,1963,15,O,32039,.,.,.,1
GBR_SCO,01,f,61,1,O,01,07,1963,15,O,30903,.,.,.,1
GBR_SCO,01,f,62,1,O,01,07,1963,15,O,31079,.,.,.,1
GBR_SCO,01,f,63,1,O,01,07,1963,15,O,29386,.,.,.,1
GBR_SCO,01,f,64,1,O,01,07,1963,15,O,27896,.,.,.,1
GBR_SCO,01,f,65,1,O,01,07,1963,15,O,26799,.,.,.,1
GBR_SCO,01,f,66,1,O,01,07,1963,15,O,26110,.,.,.,1
GBR_SCO,01,f,67,1,O,01,07,1963,15,O,25179,.,.,.,1
GBR_SCO,01,f,68,1,O,01,07,1963,15,O,24023,.,.,.,1
GBR_SCO,01,f,69,1,O,01,07,1963,15,O,22516,.,.,.,1
GBR_SCO,01,f,70,1,O,01,07,1963,15,O,21902,.,.,.,1
GBR_SCO,01,f,71,1,O,01,07,1963,15,O,20318,.,.,.,1
GBR_SCO,01,f,72,1,O,01,07,1963,15,O,19777,.,.,.,1
GBR_SCO,01,f,73,1,O,01,07,1963,15,O,17374,.,.,.,1
GBR_SCO,01,f,74,1,O,01,07,1963,15,O,17055,.,.,.,1
GBR_SCO,01,f,75,1,O,01,07,1963,15,O,15831,.,.,.,1
GBR_SCO,01,f,76,1,O,01,07,1963,15,O,14659,.,.,.,1
GBR_SCO,01,f,77,1,O,01,07,1963,15,O,13776,.,.,.,1
GBR_SCO,01,f,78,1,O,01,07,1963,15,O,12321,.,.,.,1
GBR_SCO,01,f,79,1,O,01,07,1963,15,O,10659,.,.,.,1
GBR_SCO,01,f,80,1,O,01,07,1963,15,O,9524,.,.,.,1
GBR_SCO,01,f,81,1,O,01,07,1963,15,O,8481,.,.,.,1
GBR_SCO,01,f,82,1,O,01,07,1963,15,O,7630,.,.,.,1
GBR_SCO,01,f,83,1,O,01,07,1963,15,O,6323,.,.,.,1
GBR_SCO,01,f,84,1,O,01,07,1963,15,O,5309,.,.,.,1
GBR_SCO,01,f,85,+,O,01,07,1963,15,O,19591,.,.,.,1
GBR_SCO,01,f,UNK,.,O,01,07,1963,15,O,0,.,.,.,1
GBR_SCO,01,f,TOT,.,O,01,07,1963,15,O,2705364,.,.,.,1
GBR_SCO,01,m,0,1,O,01,07,1964,15,O,50796,.,.,.,1
GBR_SCO,01,m,1,1,O,01,07,1964,15,O,50526,.,.,.,1
GBR_SCO,01,m,2,1,O,01,07,1964,15,O,50430,.,.,.,1
GBR_SCO,01,m,3,1,O,01,07,1964,15,O,48519,.,.,.,1
GBR_SCO,01,m,4,1,O,01,07,1964,15,O,47564,.,.,.,1
GBR_SCO,01,m,5,1,O,01,07,1964,15,O,47504,.,.,.,1
GBR_SCO,01,m,6,1,O,01,07,1964,15,O,46798,.,.,.,1
GBR_SCO,01,m,7,1,O,01,07,1964,15,O,45069,.,.,.,1
GBR_SCO,01,m,8,1,O,01,07,1964,15,O,44546,.,.,.,1
GBR_SCO,01,m,9,1,O,01,07,1964,15,O,42603,.,.,.,1
GBR_SCO,01,m,10,1,O,01,07,1964,15,O,42377,.,.,.,1
GBR_SCO,01,m,11,1,O,01,07,1964,15,O,41409,.,.,.,1
GBR_SCO,01,m,12,1,O,01,07,1964,15,O,40278,.,.,.,1
GBR_SCO,01,m,13,1,O,01,07,1964,15,O,41471,.,.,.,1
GBR_SCO,01,m,14,1,O,01,07,1964,15,O,41973,.,.,.,1
GBR_SCO,01,m,15,1,O,01,07,1964,15,O,43135,.,.,.,1
GBR_SCO,01,m,16,1,O,01,07,1964,15,O,43943,.,.,.,1
GBR_SCO,01,m,17,1,O,01,07,1964,15,O,47929,.,.,.,1
GBR_SCO,01,m,18,1,O,01,07,1964,15,O,36217,.,.,.,1
GBR_SCO,01,m,19,1,O,01,07,1964,15,O,34464,.,.,.,1
GBR_SCO,01,m,20,1,O,01,07,1964,15,O,36064,.,.,.,1
GBR_SCO,01,m,21,1,O,01,07,1964,15,O,35090,.,.,.,1
GBR_SCO,01,m,22,1,O,01,07,1964,15,O,33050,.,.,.,1
GBR_SCO,01,m,23,1,O,01,07,1964,15,O,31333,.,.,.,1
GBR_SCO,01,m,24,1,O,01,07,1964,15,O,32467,.,.,.,1
GBR_SCO,01,m,25,1,O,01,07,1964,15,O,31855,.,.,.,1
GBR_SCO,01,m,26,1,O,01,07,1964,15,O,32178,.,.,.,1
GBR_SCO,01,m,27,1,O,01,07,1964,15,O,31698,.,.,.,1
GBR_SCO,01,m,28,1,O,01,07,1964,15,O,31560,.,.,.,1
GBR_SCO,01,m,29,1,O,01,07,1964,15,O,31282,.,.,.,1
GBR_SCO,01,m,30,1,O,01,07,1964,15,O,31197,.,.,.,1
GBR_SCO,01,m,31,1,O,01,07,1964,15,O,31144,.,.,.,1
GBR_SCO,01,m,32,1,O,01,07,1964,15,O,31899,.,.,.,1
GBR_SCO,01,m,33,1,O,01,07,1964,15,O,32618,.,.,.,1
GBR_SCO,01,m,34,1,O,01,07,1964,15,O,31692,.,.,.,1
GBR_SCO,01,m,35,1,O,01,07,1964,15,O,31620,.,.,.,1
GBR_SCO,01,m,36,1,O,01,07,1964,15,O,31430,.,.,.,1
GBR_SCO,01,m,37,1,O,01,07,1964,15,O,31742,.,.,.,1
GBR_SCO,01,m,38,1,O,01,07,1964,15,O,33274,.,.,.,1
GBR_SCO,01,m,39,1,O,01,07,1964,15,O,32412,.,.,.,1
GBR_SCO,01,m,40,1,O,01,07,1964,15,O,33061,.,.,.,1
GBR_SCO,01,m,41,1,O,01,07,1964,15,O,32488,.,.,.,1
GBR_SCO,01,m,42,1,O,01,07,1964,15,O,34497,.,.,.,1
GBR_SCO,01,m,43,1,O,01,07,1964,15,O,35378,.,.,.,1
GBR_SCO,01,m,44,1,O,01,07,1964,15,O,36680,.,.,.,1
GBR_SCO,01,m,45,1,O,01,07,1964,15,O,25894,.,.,.,1
GBR_SCO,01,m,46,1,O,01,07,1964,15,O,25358,.,.,.,1
GBR_SCO,01,m,47,1,O,01,07,1964,15,O,27677,.,.,.,1
GBR_SCO,01,m,48,1,O,01,07,1964,15,O,29533,.,.,.,1
GBR_SCO,01,m,49,1,O,01,07,1964,15,O,32192,.,.,.,1
GBR_SCO,01,m,50,1,O,01,07,1964,15,O,32047,.,.,.,1
GBR_SCO,01,m,51,1,O,01,07,1964,15,O,32364,.,.,.,1
GBR_SCO,01,m,52,1,O,01,07,1964,15,O,32072,.,.,.,1
GBR_SCO,01,m,53,1,O,01,07,1964,15,O,32549,.,.,.,1
GBR_SCO,01,m,54,1,O,01,07,1964,15,O,31504,.,.,.,1
GBR_SCO,01,m,55,1,O,01,07,1964,15,O,32211,.,.,.,1
GBR_SCO,01,m,56,1,O,01,07,1964,15,O,31243,.,.,.,1
GBR_SCO,01,m,57,1,O,01,07,1964,15,O,29919,.,.,.,1
GBR_SCO,01,m,58,1,O,01,07,1964,15,O,29215,.,.,.,1
GBR_SCO,01,m,59,1,O,01,07,1964,15,O,28616,.,.,.,1
GBR_SCO,01,m,60,1,O,01,07,1964,15,O,27426,.,.,.,1
GBR_SCO,01,m,61,1,O,01,07,1964,15,O,27051,.,.,.,1
GBR_SCO,01,m,62,1,O,01,07,1964,15,O,25367,.,.,.,1
GBR_SCO,01,m,63,1,O,01,07,1964,15,O,24112,.,.,.,1
GBR_SCO,01,m,64,1,O,01,07,1964,15,O,22363,.,.,.,1
GBR_SCO,01,m,65,1,O,01,07,1964,15,O,19994,.,.,.,1
GBR_SCO,01,m,66,1,O,01,07,1964,15,O,17997,.,.,.,1
GBR_SCO,01,m,67,1,O,01,07,1964,15,O,17344,.,.,.,1
GBR_SCO,01,m,68,1,O,01,07,1964,15,O,16006,.,.,.,1
GBR_SCO,01,m,69,1,O,01,07,1964,15,O,15139,.,.,.,1
GBR_SCO,01,m,70,1,O,01,07,1964,15,O,13871,.,.,.,1
GBR_SCO,01,m,71,1,O,01,07,1964,15,O,13424,.,.,.,1
GBR_SCO,01,m,72,1,O,01,07,1964,15,O,12192,.,.,.,1
GBR_SCO,01,m,73,1,O,01,07,1964,15,O,11347,.,.,.,1
GBR_SCO,01,m,74,1,O,01,07,1964,15,O,9927,.,.,.,1
GBR_SCO,01,m,75,1,O,01,07,1964,15,O,9468,.,.,.,1
GBR_SCO,01,m,76,1,O,01,07,1964,15,O,8645,.,.,.,1
GBR_SCO,01,m,77,1,O,01,07,1964,15,O,7803,.,.,.,1
GBR_SCO,01,m,78,1,O,01,07,1964,15,O,7086,.,.,.,1
GBR_SCO,01,m,79,1,O,01,07,1964,15,O,6243,.,.,.,1
GBR_SCO,01,m,80,1,O,01,07,1964,15,O,5469,.,.,.,1
GBR_SCO,01,m,81,1,O,01,07,1964,15,O,4720,.,.,.,1
GBR_SCO,01,m,82,1,O,01,07,1964,15,O,4194,.,.,.,1
GBR_SCO,01,m,83,1,O,01,07,1964,15,O,3555,.,.,.,1
GBR_SCO,01,m,84,1,O,01,07,1964,15,O,3011,.,.,.,1
GBR_SCO,01,m,85,+,O,01,07,1964,15,O,9692,.,.,.,1
GBR_SCO,01,m,UNK,.,O,01,07,1964,15,O,0,.,.,.,1
GBR_SCO,01,m,TOT,.,O,01,07,1964,15,O,2501100,.,.,.,1
GBR_SCO,01,f,0,1,O,01,07,1964,15,O,48589,.,.,.,1
GBR_SCO,01,f,1,1,O,01,07,1964,15,O,47786,.,.,.,1
GBR_SCO,01,f,2,1,O,01,07,1964,15,O,47300,.,.,.,1
GBR_SCO,01,f,3,1,O,01,07,1964,15,O,46646,.,.,.,1
GBR_SCO,01,f,4,1,O,01,07,1964,15,O,45209,.,.,.,1
GBR_SCO,01,f,5,1,O,01,07,1964,15,O,45241,.,.,.,1
GBR_SCO,01,f,6,1,O,01,07,1964,15,O,44599,.,.,.,1
GBR_SCO,01,f,7,1,O,01,07,1964,15,O,42937,.,.,.,1
GBR_SCO,01,f,8,1,O,01,07,1964,15,O,42458,.,.,.,1
GBR_SCO,01,f,9,1,O,01,07,1964,15,O,40697,.,.,.,1
GBR_SCO,01,f,10,1,O,01,07,1964,15,O,40410,.,.,.,1
GBR_SCO,01,f,11,1,O,01,07,1964,15,O,39691,.,.,.,1
GBR_SCO,01,f,12,1,O,01,07,1964,15,O,38431,.,.,.,1
GBR_SCO,01,f,13,1,O,01,07,1964,15,O,39410,.,.,.,1
GBR_SCO,01,f,14,1,O,01,07,1964,15,O,39848,.,.,.,1
GBR_SCO,01,f,15,1,O,01,07,1964,15,O,40994,.,.,.,1
GBR_SCO,01,f,16,1,O,01,07,1964,15,O,42825,.,.,.,1
GBR_SCO,01,f,17,1,O,01,07,1964,15,O,46866,.,.,.,1
GBR_SCO,01,f,18,1,O,01,07,1964,15,O,35699,.,.,.,1
GBR_SCO,01,f,19,1,O,01,07,1964,15,O,34651,.,.,.,1
GBR_SCO,01,f,20,1,O,01,07,1964,15,O,36424,.,.,.,1
GBR_SCO,01,f,21,1,O,01,07,1964,15,O,36253,.,.,.,1
GBR_SCO,01,f,22,1,O,01,07,1964,15,O,34138,.,.,.,1
GBR_SCO,01,f,23,1,O,01,07,1964,15,O,32883,.,.,.,1
GBR_SCO,01,f,24,1,O,01,07,1964,15,O,33399,.,.,.,1
GBR_SCO,01,f,25,1,O,01,07,1964,15,O,33517,.,.,.,1
GBR_SCO,01,f,26,1,O,01,07,1964,15,O,33433,.,.,.,1
GBR_SCO,01,f,27,1,O,01,07,1964,15,O,33030,.,.,.,1
GBR_SCO,01,f,28,1,O,01,07,1964,15,O,32848,.,.,.,1
GBR_SCO,01,f,29,1,O,01,07,1964,15,O,32137,.,.,.,1
GBR_SCO,01,f,30,1,O,01,07,1964,15,O,31699,.,.,.,1
GBR_SCO,01,f,31,1,O,01,07,1964,15,O,31963,.,.,.,1
GBR_SCO,01,f,32,1,O,01,07,1964,15,O,32872,.,.,.,1
GBR_SCO,01,f,33,1,O,01,07,1964,15,O,33806,.,.,.,1
GBR_SCO,01,f,34,1,O,01,07,1964,15,O,33259,.,.,.,1
GBR_SCO,01,f,35,1,O,01,07,1964,15,O,32893,.,.,.,1
GBR_SCO,01,f,36,1,O,01,07,1964,15,O,32899,.,.,.,1
GBR_SCO,01,f,37,1,O,01,07,1964,15,O,33352,.,.,.,1
GBR_SCO,01,f,38,1,O,01,07,1964,15,O,34405,.,.,.,1
GBR_SCO,01,f,39,1,O,01,07,1964,15,O,33659,.,.,.,1
GBR_SCO,01,f,40,1,O,01,07,1964,15,O,34041,.,.,.,1
GBR_SCO,01,f,41,1,O,01,07,1964,15,O,34333,.,.,.,1
GBR_SCO,01,f,42,1,O,01,07,1964,15,O,36187,.,.,.,1
GBR_SCO,01,f,43,1,O,01,07,1964,15,O,37953,.,.,.,1
GBR_SCO,01,f,44,1,O,01,07,1964,15,O,39643,.,.,.,1
GBR_SCO,01,f,45,1,O,01,07,1964,15,O,28893,.,.,.,1
GBR_SCO,01,f,46,1,O,01,07,1964,15,O,28342,.,.,.,1
GBR_SCO,01,f,47,1,O,01,07,1964,15,O,30158,.,.,.,1
GBR_SCO,01,f,48,1,O,01,07,1964,15,O,32345,.,.,.,1
GBR_SCO,01,f,49,1,O,01,07,1964,15,O,35743,.,.,.,1
GBR_SCO,01,f,50,1,O,01,07,1964,15,O,35644,.,.,.,1
GBR_SCO,01,f,51,1,O,01,07,1964,15,O,35451,.,.,.,1
GBR_SCO,01,f,52,1,O,01,07,1964,15,O,34581,.,.,.,1
GBR_SCO,01,f,53,1,O,01,07,1964,15,O,35756,.,.,.,1
GBR_SCO,01,f,54,1,O,01,07,1964,15,O,34541,.,.,.,1
GBR_SCO,01,f,55,1,O,01,07,1964,15,O,35299,.,.,.,1
GBR_SCO,01,f,56,1,O,01,07,1964,15,O,34701,.,.,.,1
GBR_SCO,01,f,57,1,O,01,07,1964,15,O,33341,.,.,.,1
GBR_SCO,01,f,58,1,O,01,07,1964,15,O,33204,.,.,.,1
GBR_SCO,01,f,59,1,O,01,07,1964,15,O,32762,.,.,.,1
GBR_SCO,01,f,60,1,O,01,07,1964,15,O,31853,.,.,.,1
GBR_SCO,01,f,61,1,O,01,07,1964,15,O,31574,.,.,.,1
GBR_SCO,01,f,62,1,O,01,07,1964,15,O,30398,.,.,.,1
GBR_SCO,01,f,63,1,O,01,07,1964,15,O,30502,.,.,.,1
GBR_SCO,01,f,64,1,O,01,07,1964,15,O,28909,.,.,.,1
GBR_SCO,01,f,65,1,O,01,07,1964,15,O,27344,.,.,.,1
GBR_SCO,01,f,66,1,O,01,07,1964,15,O,26133,.,.,.,1
GBR_SCO,01,f,67,1,O,01,07,1964,15,O,25443,.,.,.,1
GBR_SCO,01,f,68,1,O,01,07,1964,15,O,24431,.,.,.,1
GBR_SCO,01,f,69,1,O,01,07,1964,15,O,23245,.,.,.,1
GBR_SCO,01,f,70,1,O,01,07,1964,15,O,21741,.,.,.,1
GBR_SCO,01,f,71,1,O,01,07,1964,15,O,21058,.,.,.,1
GBR_SCO,01,f,72,1,O,01,07,1964,15,O,19456,.,.,.,1
GBR_SCO,01,f,73,1,O,01,07,1964,15,O,18801,.,.,.,1
GBR_SCO,01,f,74,1,O,01,07,1964,15,O,16581,.,.,.,1
GBR_SCO,01,f,75,1,O,01,07,1964,15,O,16156,.,.,.,1
GBR_SCO,01,f,76,1,O,01,07,1964,15,O,14879,.,.,.,1
GBR_SCO,01,f,77,1,O,01,07,1964,15,O,13684,.,.,.,1
GBR_SCO,01,f,78,1,O,01,07,1964,15,O,12889,.,.,.,1
GBR_SCO,01,f,79,1,O,01,07,1964,15,O,11435,.,.,.,1
GBR_SCO,01,f,80,1,O,01,07,1964,15,O,9755,.,.,.,1
GBR_SCO,01,f,81,1,O,01,07,1964,15,O,8628,.,.,.,1
GBR_SCO,01,f,82,1,O,01,07,1964,15,O,7578,.,.,.,1
GBR_SCO,01,f,83,1,O,01,07,1964,15,O,6759,.,.,.,1
GBR_SCO,01,f,84,1,O,01,07,1964,15,O,5499,.,.,.,1
GBR_SCO,01,f,85,+,O,01,07,1964,15,O,20595,.,.,.,1
GBR_SCO,01,f,UNK,.,O,01,07,1964,15,O,0,.,.,.,1
GBR_SCO,01,f,TOT,.,O,01,07,1964,15,O,2707400,.,.,.,1
GBR_SCO,01,m,0,1,O,01,07,1965,15,O,50710,.,.,.,1
GBR_SCO,01,m,1,1,O,01,07,1965,15,O,50198,.,.,.,1
GBR_SCO,01,m,2,1,O,01,07,1965,15,O,50042,.,.,.,1
GBR_SCO,01,m,3,1,O,01,07,1965,15,O,49921,.,.,.,1
GBR_SCO,01,m,4,1,O,01,07,1965,15,O,48202,.,.,.,1
GBR_SCO,01,m,5,1,O,01,07,1965,15,O,47251,.,.,.,1
GBR_SCO,01,m,6,1,O,01,07,1965,15,O,47153,.,.,.,1
GBR_SCO,01,m,7,1,O,01,07,1965,15,O,46467,.,.,.,1
GBR_SCO,01,m,8,1,O,01,07,1965,15,O,44786,.,.,.,1
GBR_SCO,01,m,9,1,O,01,07,1965,15,O,44286,.,.,.,1
GBR_SCO,01,m,10,1,O,01,07,1965,15,O,42349,.,.,.,1
GBR_SCO,01,m,11,1,O,01,07,1965,15,O,42108,.,.,.,1
