PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
GBR_SCO,01,1940,1940,1,f,TOT,.,.,2,O,35126,2,.,.,1
GBR_SCO,01,1941,1941,1,m,0,1,RR,2,O,4306,2,.,.,1
GBR_SCO,01,1941,1941,1,m,1,1,RR,2,O,474,2,.,.,1
GBR_SCO,01,1941,1941,1,m,2,1,RR,2,O,253,2,.,.,1
GBR_SCO,01,1941,1941,1,m,3,1,RR,2,O,208,2,.,.,1
GBR_SCO,01,1941,1941,1,m,4,1,RR,2,O,174,2,.,.,1
GBR_SCO,01,1941,1941,1,m,5,5,RR,2,O,516,2,.,.,1
GBR_SCO,01,1941,1941,1,m,10,5,RR,2,O,366,2,.,.,1
GBR_SCO,01,1941,1941,1,m,15,5,RR,2,O,736,2,.,.,1
GBR_SCO,01,1941,1941,1,m,20,5,RR,2,O,954,2,.,.,1
GBR_SCO,01,1941,1941,1,m,25,5,RR,2,O,952,2,.,.,1
GBR_SCO,01,1941,1941,1,m,30,5,RR,2,O,892,2,.,.,1
GBR_SCO,01,1941,1941,1,m,35,5,RR,2,O,1026,2,.,.,1
GBR_SCO,01,1941,1941,1,m,40,5,RR,2,O,1208,2,.,.,1
GBR_SCO,01,1941,1941,1,m,45,5,RR,2,O,1497,2,.,.,1
GBR_SCO,01,1941,1941,1,m,50,5,RR,2,O,1977,2,.,.,1
GBR_SCO,01,1941,1941,1,m,55,5,RR,2,O,2571,2,.,.,1
GBR_SCO,01,1941,1941,1,m,60,5,RR,2,O,3297,2,.,.,1
GBR_SCO,01,1941,1941,1,m,65,5,RR,2,O,4212,2,.,.,1
GBR_SCO,01,1941,1941,1,m,70,5,RR,2,O,4341,2,.,.,1
GBR_SCO,01,1941,1941,1,m,75,5,RR,2,O,3806,2,.,.,1
GBR_SCO,01,1941,1941,1,m,80,5,RR,2,O,2476,2,.,.,1
GBR_SCO,01,1941,1941,1,m,85,5,RR,2,O,1073,2,.,.,1
GBR_SCO,01,1941,1941,1,m,90,5,RR,2,O,255,2,.,.,1
GBR_SCO,01,1941,1941,1,m,95,5,RR,2,O,33,2,.,.,1
GBR_SCO,01,1941,1941,1,m,100,+,RR,2,O,5,2,.,.,1
GBR_SCO,01,1941,1941,1,m,UNK,.,.,2,O,82,2,.,.,1
GBR_SCO,01,1941,1941,1,m,TOT,.,.,2,O,37690,2,.,.,1
GBR_SCO,01,1941,1941,1,f,0,1,RR,2,O,3120,2,.,.,1
GBR_SCO,01,1941,1941,1,f,1,1,RR,2,O,484,2,.,.,1
GBR_SCO,01,1941,1941,1,f,2,1,RR,2,O,241,2,.,.,1
GBR_SCO,01,1941,1941,1,f,3,1,RR,2,O,201,2,.,.,1
GBR_SCO,01,1941,1941,1,f,4,1,RR,2,O,151,2,.,.,1
GBR_SCO,01,1941,1941,1,f,5,5,RR,2,O,413,2,.,.,1
GBR_SCO,01,1941,1941,1,f,10,5,RR,2,O,329,2,.,.,1
GBR_SCO,01,1941,1941,1,f,15,5,RR,2,O,663,2,.,.,1
GBR_SCO,01,1941,1941,1,f,20,5,RR,2,O,723,2,.,.,1
GBR_SCO,01,1941,1941,1,f,25,5,RR,2,O,729,2,.,.,1
GBR_SCO,01,1941,1941,1,f,30,5,RR,2,O,726,2,.,.,1
GBR_SCO,01,1941,1941,1,f,35,5,RR,2,O,786,2,.,.,1
GBR_SCO,01,1941,1941,1,f,40,5,RR,2,O,974,2,.,.,1
GBR_SCO,01,1941,1941,1,f,45,5,RR,2,O,1183,2,.,.,1
GBR_SCO,01,1941,1941,1,f,50,5,RR,2,O,1477,2,.,.,1
GBR_SCO,01,1941,1941,1,f,55,5,RR,2,O,1902,2,.,.,1
GBR_SCO,01,1941,1941,1,f,60,5,RR,2,O,2720,2,.,.,1
GBR_SCO,01,1941,1941,1,f,65,5,RR,2,O,3538,2,.,.,1
GBR_SCO,01,1941,1941,1,f,70,5,RR,2,O,4256,2,.,.,1
GBR_SCO,01,1941,1941,1,f,75,5,RR,2,O,4308,2,.,.,1
GBR_SCO,01,1941,1941,1,f,80,5,RR,2,O,3347,2,.,.,1
GBR_SCO,01,1941,1941,1,f,85,5,RR,2,O,1824,2,.,.,1
GBR_SCO,01,1941,1941,1,f,90,5,RR,2,O,662,2,.,.,1
GBR_SCO,01,1941,1941,1,f,95,5,RR,2,O,99,2,.,.,1
GBR_SCO,01,1941,1941,1,f,100,+,RR,2,O,11,2,.,.,1
GBR_SCO,01,1941,1941,1,f,UNK,.,.,2,O,1,2,.,.,1
GBR_SCO,01,1941,1941,1,f,TOT,.,.,2,O,34868,2,.,.,1
GBR_SCO,01,1942,1942,1,m,0,1,RR,2,O,3616,2,.,.,1
GBR_SCO,01,1942,1942,1,m,1,1,RR,2,O,326,2,.,.,1
GBR_SCO,01,1942,1942,1,m,2,1,RR,2,O,180,2,.,.,1
GBR_SCO,01,1942,1942,1,m,3,1,RR,2,O,135,2,.,.,1
GBR_SCO,01,1942,1942,1,m,4,1,RR,2,O,127,2,.,.,1
GBR_SCO,01,1942,1942,1,m,5,5,RR,2,O,352,2,.,.,1
GBR_SCO,01,1942,1942,1,m,10,5,RR,2,O,284,2,.,.,1
GBR_SCO,01,1942,1942,1,m,15,5,RR,2,O,636,2,.,.,1
GBR_SCO,01,1942,1942,1,m,20,5,RR,2,O,967,2,.,.,1
GBR_SCO,01,1942,1942,1,m,25,5,RR,2,O,798,2,.,.,1
GBR_SCO,01,1942,1942,1,m,30,5,RR,2,O,750,2,.,.,1
GBR_SCO,01,1942,1942,1,m,35,5,RR,2,O,853,2,.,.,1
GBR_SCO,01,1942,1942,1,m,40,5,RR,2,O,1023,2,.,.,1
GBR_SCO,01,1942,1942,1,m,45,5,RR,2,O,1343,2,.,.,1
GBR_SCO,01,1942,1942,1,m,50,5,RR,2,O,1807,2,.,.,1
GBR_SCO,01,1942,1942,1,m,55,5,RR,2,O,2288,2,.,.,1
GBR_SCO,01,1942,1942,1,m,60,5,RR,2,O,2919,2,.,.,1
GBR_SCO,01,1942,1942,1,m,65,5,RR,2,O,3940,2,.,.,1
GBR_SCO,01,1942,1942,1,m,70,5,RR,2,O,4124,2,.,.,1
GBR_SCO,01,1942,1942,1,m,75,5,RR,2,O,3651,2,.,.,1
GBR_SCO,01,1942,1942,1,m,80,5,RR,2,O,2368,2,.,.,1
GBR_SCO,01,1942,1942,1,m,85,5,RR,2,O,1028,2,.,.,1
GBR_SCO,01,1942,1942,1,m,90,5,RR,2,O,231,2,.,.,1
GBR_SCO,01,1942,1942,1,m,95,5,RR,2,O,39,2,.,.,1
GBR_SCO,01,1942,1942,1,m,100,+,RR,2,O,1,2,.,.,1
GBR_SCO,01,1942,1942,1,m,UNK,.,.,2,O,27,2,.,.,1
GBR_SCO,01,1942,1942,1,m,TOT,.,.,2,O,33813,2,.,.,1
GBR_SCO,01,1942,1942,1,f,0,1,RR,2,O,2667,2,.,.,1
GBR_SCO,01,1942,1942,1,f,1,1,RR,2,O,287,2,.,.,1
GBR_SCO,01,1942,1942,1,f,2,1,RR,2,O,130,2,.,.,1
GBR_SCO,01,1942,1942,1,f,3,1,RR,2,O,129,2,.,.,1
GBR_SCO,01,1942,1942,1,f,4,1,RR,2,O,115,2,.,.,1
GBR_SCO,01,1942,1942,1,f,5,5,RR,2,O,287,2,.,.,1
GBR_SCO,01,1942,1942,1,f,10,5,RR,2,O,252,2,.,.,1
GBR_SCO,01,1942,1942,1,f,15,5,RR,2,O,552,2,.,.,1
GBR_SCO,01,1942,1942,1,f,20,5,RR,2,O,662,2,.,.,1
GBR_SCO,01,1942,1942,1,f,25,5,RR,2,O,672,2,.,.,1
GBR_SCO,01,1942,1942,1,f,30,5,RR,2,O,651,2,.,.,1
GBR_SCO,01,1942,1942,1,f,35,5,RR,2,O,706,2,.,.,1
GBR_SCO,01,1942,1942,1,f,40,5,RR,2,O,837,2,.,.,1
GBR_SCO,01,1942,1942,1,f,45,5,RR,2,O,1002,2,.,.,1
GBR_SCO,01,1942,1942,1,f,50,5,RR,2,O,1301,2,.,.,1
GBR_SCO,01,1942,1942,1,f,55,5,RR,2,O,1803,2,.,.,1
GBR_SCO,01,1942,1942,1,f,60,5,RR,2,O,2471,2,.,.,1
GBR_SCO,01,1942,1942,1,f,65,5,RR,2,O,3353,2,.,.,1
GBR_SCO,01,1942,1942,1,f,70,5,RR,2,O,3743,2,.,.,1
GBR_SCO,01,1942,1942,1,f,75,5,RR,2,O,4035,2,.,.,1
GBR_SCO,01,1942,1942,1,f,80,5,RR,2,O,3127,2,.,.,1
GBR_SCO,01,1942,1942,1,f,85,5,RR,2,O,1753,2,.,.,1
GBR_SCO,01,1942,1942,1,f,90,5,RR,2,O,502,2,.,.,1
GBR_SCO,01,1942,1942,1,f,95,5,RR,2,O,102,2,.,.,1
GBR_SCO,01,1942,1942,1,f,100,+,RR,2,O,10,2,.,.,1
GBR_SCO,01,1942,1942,1,f,UNK,.,.,2,O,1,2,.,.,1
GBR_SCO,01,1942,1942,1,f,TOT,.,.,2,O,31150,2,.,.,1
GBR_SCO,01,1943,1943,1,m,0,1,RR,2,O,3540,2,.,.,1
GBR_SCO,01,1943,1943,1,m,1,1,RR,2,O,352,2,.,.,1
GBR_SCO,01,1943,1943,1,m,2,1,RR,2,O,121,2,.,.,1
GBR_SCO,01,1943,1943,1,m,3,1,RR,2,O,136,2,.,.,1
GBR_SCO,01,1943,1943,1,m,4,1,RR,2,O,118,2,.,.,1
GBR_SCO,01,1943,1943,1,m,5,5,RR,2,O,391,2,.,.,1
GBR_SCO,01,1943,1943,1,m,10,5,RR,2,O,294,2,.,.,1
GBR_SCO,01,1943,1943,1,m,15,5,RR,2,O,609,2,.,.,1
GBR_SCO,01,1943,1943,1,m,20,5,RR,2,O,963,2,.,.,1
GBR_SCO,01,1943,1943,1,m,25,5,RR,2,O,735,2,.,.,1
GBR_SCO,01,1943,1943,1,m,30,5,RR,2,O,768,2,.,.,1
GBR_SCO,01,1943,1943,1,m,35,5,RR,2,O,828,2,.,.,1
GBR_SCO,01,1943,1943,1,m,40,5,RR,2,O,1107,2,.,.,1
GBR_SCO,01,1943,1943,1,m,45,5,RR,2,O,1317,2,.,.,1
GBR_SCO,01,1943,1943,1,m,50,5,RR,2,O,1773,2,.,.,1
GBR_SCO,01,1943,1943,1,m,55,5,RR,2,O,2285,2,.,.,1
GBR_SCO,01,1943,1943,1,m,60,5,RR,2,O,2928,2,.,.,1
GBR_SCO,01,1943,1943,1,m,65,5,RR,2,O,3906,2,.,.,1
GBR_SCO,01,1943,1943,1,m,70,5,RR,2,O,4263,2,.,.,1
GBR_SCO,01,1943,1943,1,m,75,5,RR,2,O,3901,2,.,.,1
GBR_SCO,01,1943,1943,1,m,80,5,RR,2,O,2550,2,.,.,1
GBR_SCO,01,1943,1943,1,m,85,5,RR,2,O,1110,2,.,.,1
GBR_SCO,01,1943,1943,1,m,90,5,RR,2,O,281,2,.,.,1
GBR_SCO,01,1943,1943,1,m,95,5,RR,2,O,30,2,.,.,1
GBR_SCO,01,1943,1943,1,m,100,+,RR,2,O,0,2,.,.,1
GBR_SCO,01,1943,1943,1,m,UNK,.,.,2,O,20,2,.,.,1
GBR_SCO,01,1943,1943,1,m,TOT,.,.,2,O,34326,2,.,.,1
GBR_SCO,01,1943,1943,1,f,0,1,RR,2,O,2634,2,.,.,1
GBR_SCO,01,1943,1943,1,f,1,1,RR,2,O,292,2,.,.,1
GBR_SCO,01,1943,1943,1,f,2,1,RR,2,O,147,2,.,.,1
GBR_SCO,01,1943,1943,1,f,3,1,RR,2,O,110,2,.,.,1
GBR_SCO,01,1943,1943,1,f,4,1,RR,2,O,84,2,.,.,1
GBR_SCO,01,1943,1943,1,f,5,5,RR,2,O,327,2,.,.,1
GBR_SCO,01,1943,1943,1,f,10,5,RR,2,O,252,2,.,.,1
GBR_SCO,01,1943,1943,1,f,15,5,RR,2,O,555,2,.,.,1
GBR_SCO,01,1943,1943,1,f,20,5,RR,2,O,657,2,.,.,1
GBR_SCO,01,1943,1943,1,f,25,5,RR,2,O,630,2,.,.,1
GBR_SCO,01,1943,1943,1,f,30,5,RR,2,O,652,2,.,.,1
GBR_SCO,01,1943,1943,1,f,35,5,RR,2,O,736,2,.,.,1
GBR_SCO,01,1943,1943,1,f,40,5,RR,2,O,858,2,.,.,1
GBR_SCO,01,1943,1943,1,f,45,5,RR,2,O,1030,2,.,.,1
GBR_SCO,01,1943,1943,1,f,50,5,RR,2,O,1414,2,.,.,1
GBR_SCO,01,1943,1943,1,f,55,5,RR,2,O,1920,2,.,.,1
GBR_SCO,01,1943,1943,1,f,60,5,RR,2,O,2541,2,.,.,1
GBR_SCO,01,1943,1943,1,f,65,5,RR,2,O,3352,2,.,.,1
GBR_SCO,01,1943,1943,1,f,70,5,RR,2,O,3978,2,.,.,1
GBR_SCO,01,1943,1943,1,f,75,5,RR,2,O,4221,2,.,.,1
GBR_SCO,01,1943,1943,1,f,80,5,RR,2,O,3388,2,.,.,1
GBR_SCO,01,1943,1943,1,f,85,5,RR,2,O,1915,2,.,.,1
GBR_SCO,01,1943,1943,1,f,90,5,RR,2,O,587,2,.,.,1
GBR_SCO,01,1943,1943,1,f,95,5,RR,2,O,112,2,.,.,1
GBR_SCO,01,1943,1943,1,f,100,+,RR,2,O,15,2,.,.,1
GBR_SCO,01,1943,1943,1,f,UNK,.,.,2,O,0,2,.,.,1
GBR_SCO,01,1943,1943,1,f,TOT,.,.,2,O,32407,2,.,.,1
GBR_SCO,01,1944,1944,1,m,0,1,RR,2,O,3621,2,.,.,1
GBR_SCO,01,1944,1944,1,m,1,1,RR,2,O,308,2,.,.,1
GBR_SCO,01,1944,1944,1,m,2,1,RR,2,O,138,2,.,.,1
GBR_SCO,01,1944,1944,1,m,3,1,RR,2,O,112,2,.,.,1
GBR_SCO,01,1944,1944,1,m,4,1,RR,2,O,108,2,.,.,1
GBR_SCO,01,1944,1944,1,m,5,5,RR,2,O,371,2,.,.,1
GBR_SCO,01,1944,1944,1,m,10,5,RR,2,O,283,2,.,.,1
GBR_SCO,01,1944,1944,1,m,15,5,RR,2,O,531,2,.,.,1
GBR_SCO,01,1944,1944,1,m,20,5,RR,2,O,901,2,.,.,1
GBR_SCO,01,1944,1944,1,m,25,5,RR,2,O,593,2,.,.,1
GBR_SCO,01,1944,1944,1,m,30,5,RR,2,O,638,2,.,.,1
GBR_SCO,01,1944,1944,1,m,35,5,RR,2,O,749,2,.,.,1
GBR_SCO,01,1944,1944,1,m,40,5,RR,2,O,997,2,.,.,1
GBR_SCO,01,1944,1944,1,m,45,5,RR,2,O,1286,2,.,.,1
GBR_SCO,01,1944,1944,1,m,50,5,RR,2,O,1666,2,.,.,1
GBR_SCO,01,1944,1944,1,m,55,5,RR,2,O,2376,2,.,.,1
GBR_SCO,01,1944,1944,1,m,60,5,RR,2,O,2882,2,.,.,1
GBR_SCO,01,1944,1944,1,m,65,5,RR,2,O,3801,2,.,.,1
GBR_SCO,01,1944,1944,1,m,70,5,RR,2,O,4264,2,.,.,1
GBR_SCO,01,1944,1944,1,m,75,5,RR,2,O,3820,2,.,.,1
GBR_SCO,01,1944,1944,1,m,80,5,RR,2,O,2470,2,.,.,1
GBR_SCO,01,1944,1944,1,m,85,5,RR,2,O,1075,2,.,.,1
GBR_SCO,01,1944,1944,1,m,90,5,RR,2,O,266,2,.,.,1
GBR_SCO,01,1944,1944,1,m,95,5,RR,2,O,38,2,.,.,1
GBR_SCO,01,1944,1944,1,m,100,+,RR,2,O,3,2,.,.,1
GBR_SCO,01,1944,1944,1,m,UNK,.,.,2,O,26,2,.,.,1
GBR_SCO,01,1944,1944,1,m,TOT,.,.,2,O,33323,2,.,.,1
GBR_SCO,01,1944,1944,1,f,0,1,RR,2,O,2616,2,.,.,1
GBR_SCO,01,1944,1944,1,f,1,1,RR,2,O,235,2,.,.,1
GBR_SCO,01,1944,1944,1,f,2,1,RR,2,O,121,2,.,.,1
GBR_SCO,01,1944,1944,1,f,3,1,RR,2,O,87,2,.,.,1
GBR_SCO,01,1944,1944,1,f,4,1,RR,2,O,82,2,.,.,1
GBR_SCO,01,1944,1944,1,f,5,5,RR,2,O,281,2,.,.,1
GBR_SCO,01,1944,1944,1,f,10,5,RR,2,O,224,2,.,.,1
GBR_SCO,01,1944,1944,1,f,15,5,RR,2,O,470,2,.,.,1
GBR_SCO,01,1944,1944,1,f,20,5,RR,2,O,659,2,.,.,1
GBR_SCO,01,1944,1944,1,f,25,5,RR,2,O,525,2,.,.,1
GBR_SCO,01,1944,1944,1,f,30,5,RR,2,O,603,2,.,.,1
GBR_SCO,01,1944,1944,1,f,35,5,RR,2,O,663,2,.,.,1
GBR_SCO,01,1944,1944,1,f,40,5,RR,2,O,796,2,.,.,1
GBR_SCO,01,1944,1944,1,f,45,5,RR,2,O,1039,2,.,.,1
GBR_SCO,01,1944,1944,1,f,50,5,RR,2,O,1301,2,.,.,1
GBR_SCO,01,1944,1944,1,f,55,5,RR,2,O,1733,2,.,.,1
GBR_SCO,01,1944,1944,1,f,60,5,RR,2,O,2457,2,.,.,1
GBR_SCO,01,1944,1944,1,f,65,5,RR,2,O,3214,2,.,.,1
GBR_SCO,01,1944,1944,1,f,70,5,RR,2,O,3949,2,.,.,1
GBR_SCO,01,1944,1944,1,f,75,5,RR,2,O,4154,2,.,.,1
GBR_SCO,01,1944,1944,1,f,80,5,RR,2,O,3530,2,.,.,1
GBR_SCO,01,1944,1944,1,f,85,5,RR,2,O,1869,2,.,.,1
GBR_SCO,01,1944,1944,1,f,90,5,RR,2,O,546,2,.,.,1
GBR_SCO,01,1944,1944,1,f,95,5,RR,2,O,113,2,.,.,1
GBR_SCO,01,1944,1944,1,f,100,+,RR,2,O,13,2,.,.,1
GBR_SCO,01,1944,1944,1,f,UNK,.,.,2,O,0,2,.,.,1
GBR_SCO,01,1944,1944,1,f,TOT,.,.,2,O,31280,2,.,.,1
GBR_SCO,01,1945,1945,1,m,0,1,RR,2,O,2896,2,.,.,1
GBR_SCO,01,1945,1945,1,m,1,1,RR,2,O,252,2,.,.,1
GBR_SCO,01,1945,1945,1,m,2,1,RR,2,O,136,2,.,.,1
GBR_SCO,01,1945,1945,1,m,3,1,RR,2,O,107,2,.,.,1
GBR_SCO,01,1945,1945,1,m,4,1,RR,2,O,101,2,.,.,1
GBR_SCO,01,1945,1945,1,m,5,5,RR,2,O,308,2,.,.,1
GBR_SCO,01,1945,1945,1,m,10,5,RR,2,O,254,2,.,.,1
GBR_SCO,01,1945,1945,1,m,15,5,RR,2,O,453,2,.,.,1
GBR_SCO,01,1945,1945,1,m,20,5,RR,2,O,639,2,.,.,1
GBR_SCO,01,1945,1945,1,m,25,5,RR,2,O,491,2,.,.,1
GBR_SCO,01,1945,1945,1,m,30,5,RR,2,O,599,2,.,.,1
GBR_SCO,01,1945,1945,1,m,35,5,RR,2,O,694,2,.,.,1
GBR_SCO,01,1945,1945,1,m,40,5,RR,2,O,997,2,.,.,1
GBR_SCO,01,1945,1945,1,m,45,5,RR,2,O,1227,2,.,.,1
GBR_SCO,01,1945,1945,1,m,50,5,RR,2,O,1758,2,.,.,1
GBR_SCO,01,1945,1945,1,m,55,5,RR,2,O,2249,2,.,.,1
GBR_SCO,01,1945,1945,1,m,60,5,RR,2,O,2948,2,.,.,1
GBR_SCO,01,1945,1945,1,m,65,5,RR,2,O,3780,2,.,.,1
GBR_SCO,01,1945,1945,1,m,70,5,RR,2,O,4287,2,.,.,1
GBR_SCO,01,1945,1945,1,m,75,5,RR,2,O,3823,2,.,.,1
GBR_SCO,01,1945,1945,1,m,80,5,RR,2,O,2560,2,.,.,1
GBR_SCO,01,1945,1945,1,m,85,5,RR,2,O,1122,2,.,.,1
GBR_SCO,01,1945,1945,1,m,90,5,RR,2,O,259,2,.,.,1
GBR_SCO,01,1945,1945,1,m,95,5,RR,2,O,44,2,.,.,1
GBR_SCO,01,1945,1945,1,m,100,+,RR,2,O,5,2,.,.,1
GBR_SCO,01,1945,1945,1,m,UNK,.,.,2,O,12,2,.,.,1
GBR_SCO,01,1945,1945,1,m,TOT,.,.,2,O,32001,2,.,.,1
GBR_SCO,01,1945,1945,1,f,0,1,RR,2,O,1993,2,.,.,1
GBR_SCO,01,1945,1945,1,f,1,1,RR,2,O,198,2,.,.,1
GBR_SCO,01,1945,1945,1,f,2,1,RR,2,O,129,2,.,.,1
GBR_SCO,01,1945,1945,1,f,3,1,RR,2,O,93,2,.,.,1
GBR_SCO,01,1945,1945,1,f,4,1,RR,2,O,76,2,.,.,1
GBR_SCO,01,1945,1945,1,f,5,5,RR,2,O,226,2,.,.,1
GBR_SCO,01,1945,1945,1,f,10,5,RR,2,O,192,2,.,.,1
GBR_SCO,01,1945,1945,1,f,15,5,RR,2,O,445,2,.,.,1
GBR_SCO,01,1945,1945,1,f,20,5,RR,2,O,563,2,.,.,1
GBR_SCO,01,1945,1945,1,f,25,5,RR,2,O,534,2,.,.,1
GBR_SCO,01,1945,1945,1,f,30,5,RR,2,O,573,2,.,.,1
GBR_SCO,01,1945,1945,1,f,35,5,RR,2,O,612,2,.,.,1
GBR_SCO,01,1945,1945,1,f,40,5,RR,2,O,778,2,.,.,1
GBR_SCO,01,1945,1945,1,f,45,5,RR,2,O,995,2,.,.,1
GBR_SCO,01,1945,1945,1,f,50,5,RR,2,O,1362,2,.,.,1
GBR_SCO,01,1945,1945,1,f,55,5,RR,2,O,1660,2,.,.,1
GBR_SCO,01,1945,1945,1,f,60,5,RR,2,O,2477,2,.,.,1
GBR_SCO,01,1945,1945,1,f,65,5,RR,2,O,3359,2,.,.,1
GBR_SCO,01,1945,1945,1,f,70,5,RR,2,O,4043,2,.,.,1
GBR_SCO,01,1945,1945,1,f,75,5,RR,2,O,4223,2,.,.,1
GBR_SCO,01,1945,1945,1,f,80,5,RR,2,O,3432,2,.,.,1
GBR_SCO,01,1945,1945,1,f,85,5,RR,2,O,1941,2,.,.,1
GBR_SCO,01,1945,1945,1,f,90,5,RR,2,O,631,2,.,.,1
GBR_SCO,01,1945,1945,1,f,95,5,RR,2,O,108,2,.,.,1
GBR_SCO,01,1945,1945,1,f,100,+,RR,2,O,11,2,.,.,1
GBR_SCO,01,1945,1945,1,f,UNK,.,.,2,O,0,2,.,.,1
GBR_SCO,01,1945,1945,1,f,TOT,.,.,2,O,30654,2,.,.,1
GBR_SCO,01,1946,1946,1,m,0,1,RR,2,O,3232,2,.,.,1
GBR_SCO,01,1946,1946,1,m,1,1,RR,2,O,263,2,.,.,1
GBR_SCO,01,1946,1946,1,m,2,1,RR,2,O,133,2,.,.,1
GBR_SCO,01,1946,1946,1,m,3,1,RR,2,O,104,2,.,.,1
GBR_SCO,01,1946,1946,1,m,4,1,RR,2,O,87,2,.,.,1
GBR_SCO,01,1946,1946,1,m,5,5,RR,2,O,284,2,.,.,1
GBR_SCO,01,1946,1946,1,m,10,5,RR,2,O,222,2,.,.,1
GBR_SCO,01,1946,1946,1,m,15,5,RR,2,O,364,2,.,.,1
GBR_SCO,01,1946,1946,1,m,20,5,RR,2,O,466,2,.,.,1
GBR_SCO,01,1946,1946,1,m,25,5,RR,2,O,509,2,.,.,1
GBR_SCO,01,1946,1946,1,m,30,5,RR,2,O,572,2,.,.,1
GBR_SCO,01,1946,1946,1,m,35,5,RR,2,O,698,2,.,.,1
GBR_SCO,01,1946,1946,1,m,40,5,RR,2,O,984,2,.,.,1
GBR_SCO,01,1946,1946,1,m,45,5,RR,2,O,1365,2,.,.,1
GBR_SCO,01,1946,1946,1,m,50,5,RR,2,O,1748,2,.,.,1
GBR_SCO,01,1946,1946,1,m,55,5,RR,2,O,2386,2,.,.,1
GBR_SCO,01,1946,1946,1,m,60,5,RR,2,O,2828,2,.,.,1
GBR_SCO,01,1946,1946,1,m,65,5,RR,2,O,3859,2,.,.,1
GBR_SCO,01,1946,1946,1,m,70,5,RR,2,O,4464,2,.,.,1
GBR_SCO,01,1946,1946,1,m,75,5,RR,2,O,3967,2,.,.,1
GBR_SCO,01,1946,1946,1,m,80,5,RR,2,O,2737,2,.,.,1
GBR_SCO,01,1946,1946,1,m,85,5,RR,2,O,1135,2,.,.,1
GBR_SCO,01,1946,1946,1,m,90,5,RR,2,O,275,2,.,.,1
GBR_SCO,01,1946,1946,1,m,95,5,RR,2,O,32,2,.,.,1
GBR_SCO,01,1946,1946,1,m,100,+,RR,2,O,1,2,.,.,1
GBR_SCO,01,1946,1946,1,m,UNK,.,.,2,O,2,2,.,.,1
GBR_SCO,01,1946,1946,1,m,TOT,.,.,2,O,32717,2,.,.,1
GBR_SCO,01,1946,1946,1,f,0,1,RR,2,O,2389,2,.,.,1
GBR_SCO,01,1946,1946,1,f,1,1,RR,2,O,194,2,.,.,1
GBR_SCO,01,1946,1946,1,f,2,1,RR,2,O,127,2,.,.,1
GBR_SCO,01,1946,1946,1,f,3,1,RR,2,O,90,2,.,.,1
GBR_SCO,01,1946,1946,1,f,4,1,RR,2,O,54,2,.,.,1
GBR_SCO,01,1946,1946,1,f,5,5,RR,2,O,215,2,.,.,1
GBR_SCO,01,1946,1946,1,f,10,5,RR,2,O,172,2,.,.,1
GBR_SCO,01,1946,1946,1,f,15,5,RR,2,O,394,2,.,.,1
GBR_SCO,01,1946,1946,1,f,20,5,RR,2,O,544,2,.,.,1
GBR_SCO,01,1946,1946,1,f,25,5,RR,2,O,617,2,.,.,1
GBR_SCO,01,1946,1946,1,f,30,5,RR,2,O,565,2,.,.,1
GBR_SCO,01,1946,1946,1,f,35,5,RR,2,O,629,2,.,.,1
GBR_SCO,01,1946,1946,1,f,40,5,RR,2,O,732,2,.,.,1
GBR_SCO,01,1946,1946,1,f,45,5,RR,2,O,999,2,.,.,1
GBR_SCO,01,1946,1946,1,f,50,5,RR,2,O,1306,2,.,.,1
GBR_SCO,01,1946,1946,1,f,55,5,RR,2,O,1758,2,.,.,1
GBR_SCO,01,1946,1946,1,f,60,5,RR,2,O,2490,2,.,.,1
GBR_SCO,01,1946,1946,1,f,65,5,RR,2,O,3405,2,.,.,1
GBR_SCO,01,1946,1946,1,f,70,5,RR,2,O,4208,2,.,.,1
GBR_SCO,01,1946,1946,1,f,75,5,RR,2,O,4377,2,.,.,1
GBR_SCO,01,1946,1946,1,f,80,5,RR,2,O,3650,2,.,.,1
GBR_SCO,01,1946,1946,1,f,85,5,RR,2,O,2142,2,.,.,1
GBR_SCO,01,1946,1946,1,f,90,5,RR,2,O,686,2,.,.,1
GBR_SCO,01,1946,1946,1,f,95,5,RR,2,O,131,2,.,.,1
GBR_SCO,01,1946,1946,1,f,100,+,RR,2,O,12,2,.,.,1
GBR_SCO,01,1946,1946,1,f,UNK,.,.,2,O,2,2,.,.,1
GBR_SCO,01,1946,1946,1,f,TOT,.,.,2,O,31888,2,.,.,1
GBR_SCO,01,1947,1947,1,m,0,1,RR,2,O,3650,2,.,.,1
GBR_SCO,01,1947,1947,1,m,1,1,RR,2,O,228,2,.,.,1
GBR_SCO,01,1947,1947,1,m,2,1,RR,2,O,125,2,.,.,1
GBR_SCO,01,1947,1947,1,m,3,1,RR,2,O,103,2,.,.,1
GBR_SCO,01,1947,1947,1,m,4,1,RR,2,O,81,2,.,.,1
GBR_SCO,01,1947,1947,1,m,5,5,RR,2,O,272,2,.,.,1
GBR_SCO,01,1947,1947,1,m,10,5,RR,2,O,182,2,.,.,1
GBR_SCO,01,1947,1947,1,m,15,5,RR,2,O,357,2,.,.,1
GBR_SCO,01,1947,1947,1,m,20,5,RR,2,O,451,2,.,.,1
GBR_SCO,01,1947,1947,1,m,25,5,RR,2,O,467,2,.,.,1
